team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,team_code_17_18,element_type_17_18,now_cost_17_18,total_points_17_18,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,team_code_18_19,element_type_18_19,now_cost_18_19,total_points_18_19,minutes_18_19,value_season_18_19,goals_scored_18_19,assists_18_19,dreamteam_count_18_19,clean_sheets_18_19,goals_conceded_18_19,own_goals_18_19,penalties_saved_18_19,penalties_missed_18_19,yellow_cards_18_19,red_cards_18_19,saves_18_19,bonus_18_19,bps_18_19,influence_18_19,creativity_18_19,threat_18_19,ict_index_18_19,selected_by_percent_18_19,team_code_19_20,element_type_19_20,now_cost_19_20,total_points_19_20,minutes_19_20,value_season_19_20,goals_scored_19_20,assists_19_20,dreamteam_count_19_20,clean_sheets_19_20,goals_conceded_19_20,own_goals_19_20,penalties_saved_19_20,penalties_missed_19_20,yellow_cards_19_20,red_cards_19_20,saves_19_20,bonus_19_20,bps_19_20,influence_19_20,influence_rank_19_20,influence_rank_type_19_20,creativity_19_20,creativity_rank_19_20,creativity_rank_type_19_20,threat_19_20,threat_rank_19_20,threat_rank_type_19_20,ict_index_19_20,ict_index_rank_19_20,ict_index_rank_type_19_20,selected_by_percent_19_20,team_code_20_21,element_type_20_21,now_cost_20_21,total_points_20_21,minutes_20_21,value_season_20_21,goals_scored_20_21,assists_20_21,dreamteam_count_20_21,clean_sheets_20_21,goals_conceded_20_21,own_goals_20_21,penalties_saved_20_21,penalties_missed_20_21,yellow_cards_20_21,red_cards_20_21,saves_20_21,bonus_20_21,bps_20_21,influence_20_21,influence_rank_20_21,influence_rank_type_20_21,creativity_20_21,creativity_rank_20_21,creativity_rank_type_20_21,threat_20_21,threat_rank_20_21,threat_rank_type_20_21,ict_index_20_21,ict_index_rank_20_21,ict_index_rank_type_20_21,selected_by_percent_20_21,minutes_21_22,value_season_21_22,goals_scored_21_22,assists_21_22,dreamteam_count_21_22,clean_sheets_21_22,goals_conceded_21_22,own_goals_21_22,penalties_saved_21_22,penalties_missed_21_22,yellow_cards_21_22,red_cards_21_22,saves_21_22,bonus_21_22,bps_21_22,influence_21_22,influence_rank_21_22,influence_rank_type_21_22,creativity_21_22,creativity_rank_21_22,creativity_rank_type_21_22,threat_21_22,threat_rank_21_22,threat_rank_type_21_22,ict_index_21_22,ict_index_rank_21_22,ict_index_rank_type_21_22,selected_by_percent_21_22,assists_1_21_22,bonus_1_21_22,bps_1_21_22,clean_sheets_1_21_22,creativity_1_21_22,goals_conceded_1_21_22,goals_scored_1_21_22,ict_index_1_21_22,influence_1_21_22,minutes_1_21_22,own_goals_1_21_22,penalties_missed_1_21_22,penalties_saved_1_21_22,red_cards_1_21_22,saves_1_21_22,selected_1_21_22,threat_1_21_22,total_points_1_21_22,value_1_21_22,yellow_cards_1_21_22,first_name,second_name,team_code_21_22,element_type_21_22,total_points_21_22,now_cost_21_22
94.0,3.0,45.0,1.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.2,0.0,0.0,0.2,0.0,94.0,3.0,42.0,2.0,27.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.8,1.7,11.0,3.8,0.0,94.0,3.0,40.0,2.0,18.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.8,1.7,17.0,2.2,0.3,94.0,3.0,42.0,2.0,7.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.8,78.0,24.0,1.7,16.0,13.0,0.0,45.0,22.0,0.4,62.0,35.0,0.0,94.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,7.0,0.0,16.0,12.0,0.0,64.0,2.0,0.0,48.0,4.0,0.0,524,5.8,1,2,0,1,4,0,0,0,2,0,0,0,115,128.4,365,152,96.3,295,161,133,262,137,36.0,337,149,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4061,0.0,0,55,0,Saman,Ghoddos,94,3,30,55
2.0,1.0,42.0,102.0,2610.0,22.2,0.0,0.0,0.0,4.0,47.0,0.0,0.0,0.0,0.0,0.0,113.0,8.0,585.0,757.4,0.0,0.0,75.8,3.6,2.0,1.0,47.0,123.0,2965.0,24.1,0.0,0.0,3.0,8.0,47.0,0.0,1.0,0.0,0.0,0.0,93.0,14.0,592.0,687.2,10.0,0.0,69.9,4.1,2.0,1.0,47.0,106.0,2835.0,21.1,0.0,0.0,1.0,6.0,39.0,0.0,0.0,0.0,0.0,0.0,82.0,5.0,568.0,681.0,0.0,0.0,68.0,4.0,2.0,1.0,48.0,83.0,2117.0,16.7,0.0,0.0,0.0,5.0,33.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,414.0,503.6,21.0,7.0,0.0,378.0,2.0,0.0,399.0,1.0,50.2,181.0,7.0,2.2,2.0,1.0,48.0,154.0,3150.0,32.1,0.0,0.0,5.0,11.0,52.0,1.0,1.0,0.0,0.0,0.0,140.0,20.0,774.0,1026.0,7.0,3.0,10.0,423.0,9.0,0.0,682.0,69.0,103.7,134.0,4.0,8.5,3384,22.1,0,0,2,5,79,0,0,0,2,0,143,8,713,1059.6,4,2,0.0,701,78,0,690,71,105.8,135,2,2.0,0,0,17,0,0.0,5,0,2.2,21.6,90,0,0,0,0,3,281639,0.0,1,50,0,Illan,Meslier,2,1,106,50
6.0,3.0,53.0,28.0,595.0,4.2,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,93.0,121.8,275.2,225.0,62.2,1.1,6.0,3.0,45.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,44.0,2.0,19.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.5,19.0,2.7,0.0,6.0,3.0,58.0,45.0,1002.0,7.8,2.0,2.0,0.0,1.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,220.0,274.2,259.0,105.0,194.8,203.0,125.0,122.0,259.0,135.0,59.2,272.0,132.0,2.2,6.0,3.0,59.0,99.0,2086.0,16.8,3.0,3.0,1.0,12.0,24.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,407.0,408.0,182.0,71.0,270.8,151.0,100.0,281.0,145.0,86.0,96.2,156.0,87.0,0.6,481,3.9,1,1,0,0,11,0,0,0,1,0,0,0,85,99.8,388,162,83.1,307,167,122,271,142,30.4,358,161,0.2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,22204,0.0,0,60,0,Tanguy,Ndombele,6,3,22,60
57.0,2.0,41.0,32.0,810.0,7.2,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,171.0,172.0,35.7,18.0,32.2,0.1,57.0,2.0,40.0,1.0,10.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.4,0.0,0.0,0.7,0.0,57.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,16.0,0.0,108.0,23.0,0.0,133.0,20.0,0.0,107.0,21.0,0.0,57.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,78.0,16.0,0.0,108.0,9.0,0.0,59.0,8.0,0.0,427,1.2,0,0,0,0,9,1,0,0,0,0,0,0,57,95.0,391,153,0.5,480,178,19,405,151,11.5,425,156,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,13068,0.0,0,45,0,Francisco,Sierralta,57,2,5,45
14.0,3.0,62.0,73.0,2116.0,11.8,1.0,4.0,0.0,7.0,28.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,467.0,507.4,554.3,93.0,115.5,1.0,14.0,3.0,53.0,75.0,2169.0,14.2,1.0,1.0,0.0,14.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,382.0,417.0,448.8,110.0,97.8,1.2,14.0,3.0,53.0,76.0,1976.0,14.3,1.0,3.0,1.0,12.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,397.0,358.8,311.7,182.0,85.4,0.7,14.0,3.0,52.0,116.0,2234.0,22.3,4.0,5.0,2.0,16.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,530.0,582.6,83.0,27.0,425.9,88.0,61.0,275.0,146.0,81.0,128.5,99.0,57.0,1.2,14.0,3.0,54.0,56.0,1704.0,10.4,1.0,2.0,0.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,345.0,358.0,209.0,85.0,262.3,158.0,103.0,108.0,275.0,137.0,72.9,226.0,110.0,0.9,2592,22.4,2,5,2,15,22,0,0,0,3,0,0,9,507,478.6,130,49,644.7,29,21,247,177,99,136.8,79,50,1.8,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,47909,0.0,0,50,0,Jordan,Henderson,14,3,110,50
20.0,3.0,44.0,6.0,224.0,1.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,16.8,24.9,0.0,4.0,0.0,20.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,26.0,0.0,34.0,27.0,0.0,91.0,46.0,0.0,69.0,40.0,0.0,20.0,3.0,45.0,31.0,1010.0,6.9,0.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,132.0,120.4,355.0,151.0,143.2,225.0,135.0,66.0,328.0,165.0,32.9,346.0,156.0,0.0,1016,9.8,0,3,1,1,21,0,0,0,1,0,0,3,187,177.6,329,135,209.6,188,115,79,321,164,46.6,311,138,0.1,0,0,3,0,0.9,1,0,2.0,0.6,10,0,0,0,0,0,7483,18.0,1,45,0,Ibrahima,Diallo,20,3,44,45
25.0,2.0,43.0,83.0,2250.0,19.3,2.0,1.0,0.0,7.0,37.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,499.0,692.2,107.0,80.0,88.0,3.4,3.0,2.0,47.0,23.0,864.0,4.9,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,171.0,227.8,40.0,134.0,40.2,0.4,54.0,2.0,42.0,60.0,2586.0,14.3,2.0,0.0,0.0,5.0,52.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,431.0,609.0,231.9,401.0,124.5,1.1,3.0,2.0,43.0,42.0,1102.0,9.8,1.0,1.0,0.0,3.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,197.0,272.0,261.0,103.0,113.5,262.0,74.0,203.0,199.0,41.0,58.7,274.0,87.0,0.6,3.0,2.0,45.0,36.0,751.0,8.0,0.0,3.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,168.0,171.8,313.0,120.0,169.4,209.0,51.0,77.0,320.0,108.0,41.9,316.0,108.0,0.2,999,10.0,1,0,1,4,16,0,0,0,1,0,0,2,198,211.0,301,114,52.8,346,121,61,340,117,32.5,349,124,0.4,0,0,14,0,16.8,2,0,4.2,13.2,80,0,0,0,0,0,26222,12.0,1,45,0,Calum,Chambers,7,2,42,45
90.0,3.0,53.0,28.0,595.0,4.2,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,93.0,121.8,275.2,225.0,62.2,1.1,90.0,4.0,45.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,90.0,3.0,44.0,75.0,1590.0,17.0,3.0,4.0,0.0,5.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,305.0,405.2,442.8,279.0,112.5,0.8,90.0,3.0,60.0,123.0,3339.0,20.5,2.0,7.0,1.0,16.0,48.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,529.0,644.2,62.0,16.0,931.4,11.0,8.0,430.0,87.0,44.0,200.6,40.0,22.0,1.0,90.0,3.0,57.0,113.0,3068.0,19.8,2.0,5.0,2.0,11.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,493.0,591.8,75.0,23.0,790.3,20.0,16.0,277.0,148.0,88.0,166.3,54.0,32.0,0.5,3104,15.3,0,1,0,9,49,0,0,0,1,0,0,1,440,556.8,102,37,729.5,18,14,489,77,43,178.0,42,28,0.2,0,0,10,0,30.6,2,0,5.2,21.6,78,0,0,0,0,0,20227,0.0,2,60,0,Dwight,McNeil,90,3,84,60
39.0,2.0,41.0,32.0,810.0,7.2,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,171.0,172.0,35.7,18.0,32.2,0.1,39.0,2.0,40.0,1.0,10.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.4,0.0,0.0,0.7,0.0,39.0,2.0,43.0,103.0,2772.0,24.0,1.0,3.0,2.0,8.0,39.0,0.0,0.0,0.0,6.0,0.0,0.0,9.0,488.0,523.4,447.3,361.0,133.3,3.6,39.0,2.0,55.0,123.0,2885.0,22.4,2.0,3.0,2.0,11.0,35.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,537.0,543.6,109.0,43.0,379.2,108.0,23.0,299.0,133.0,20.0,122.4,107.0,21.0,2.5,39.0,2.0,54.0,16.0,496.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.0,61.0,410.0,155.0,31.8,365.0,129.0,14.0,403.0,154.0,10.8,417.0,155.0,0.0,1022,8.4,2,0,2,2,22,0,0,0,1,0,0,2,178,203.0,305,116,159.5,231,60,144,248,67,50.7,302,103,0.6,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,408,0.0,0,45,0,Jonathan,Castro Otto,39,2,38,45
94.0,1.0,51.0,149.0,3150.0,29.2,0.0,0.0,4.0,10.0,48.0,0.0,1.0,0.0,1.0,0.0,142.0,21.0,741.0,1001.6,30.3,0.0,103.2,18.6,94.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,94.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,18.0,0.0,478.0,12.0,0.0,522.0,37.0,0.0,303.0,19.0,0.1,94.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,44.0,0.0,489.0,15.0,0.0,463.0,10.0,0.0,523.0,44.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,528,51,0.0,511,27,0,478,12,0.0,532,51,1.1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,93320,0.0,0,40,0,Patrik,Gunnarsson,94,1,0,40
4.0,3.0,44.0,6.0,224.0,1.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,16.8,24.9,0.0,4.0,0.0,4.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,45.0,27.0,572.0,6.0,2.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,104.0,102.8,382.0,161.0,51.6,345.0,176.0,49.0,349.0,168.0,20.4,393.0,171.0,0.1,4.0,3.0,48.0,10.0,376.0,2.1,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,32.6,437.0,187.0,35.6,356.0,180.0,2.0,447.0,205.0,7.0,432.0,190.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,642,249,0.0,637,250,0,625,249,0.0,643,249,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9525,0.0,0,45,0,Matthew,Longstaff,4,3,0,45
31.0,2.0,48.0,75.0,1974.0,15.6,3.0,0.0,2.0,6.0,36.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,359.0,471.0,35.7,213.0,72.1,0.2,31.0,2.0,44.0,99.0,2386.0,22.5,3.0,0.0,2.0,9.0,32.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,512.0,712.6,22.4,309.0,104.7,4.4,31.0,2.0,43.0,86.0,2561.0,20.0,1.0,1.0,0.0,10.0,37.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,504.0,560.8,83.0,276.0,92.3,2.3,31.0,2.0,49.0,48.0,1582.0,9.8,1.0,1.0,1.0,3.0,23.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,260.0,384.0,194.0,71.0,27.7,389.0,144.0,121.0,260.0,70.0,53.3,290.0,95.0,0.2,31.0,2.0,44.0,18.0,551.0,4.1,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,97.0,101.2,376.0,145.0,11.4,414.0,156.0,29.0,376.0,139.0,14.1,404.0,148.0,0.0,545,4.0,1,0,1,0,11,0,0,0,2,0,0,2,97,140.4,358,142,22.0,401,145,88,312,101,25.1,385,137,0.1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9200,0.0,0,45,0,James,Tomkins,31,2,17,45
8.0,4.0,85.0,180.0,3062.0,21.2,11.0,11.0,6.0,11.0,39.0,0.0,0.0,0.0,5.0,0.0,0.0,17.0,639.0,869.6,1127.3,1569.0,356.9,8.8,8.0,4.0,95.0,181.0,2760.0,19.1,15.0,8.0,3.0,16.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,758.0,951.0,834.5,1341.0,312.7,36.1,8.0,4.0,93.0,160.0,2606.0,17.2,12.0,8.0,3.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,647.0,774.8,670.1,1240.0,267.8,14.2,8.0,4.0,93.0,155.0,2985.0,16.7,9.0,9.0,2.0,16.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,592.0,733.6,45.0,8.0,703.0,26.0,1.0,1638.0,4.0,2.0,307.5,6.0,2.0,10.1,8.0,4.0,92.0,128.0,2598.0,13.9,6.0,12.0,2.0,13.0,29.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,394.0,514.8,119.0,15.0,532.4,53.0,4.0,1276.0,10.0,7.0,232.5,20.0,7.0,10.8,1278,7.3,4,2,1,5,17,0,0,0,1,0,0,5,175,207.6,303,38,153.1,235,37,773,35,13,112.7,118,26,2.3,0,0,6,1,12.8,0,0,4.0,1.2,90,0,0,0,0,0,335608,26.0,2,90,0,Timo,Werner,8,4,62,90
94.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,94.0,1.0,42.0,33.0,900.0,7.7,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,172.0,234.6,0.0,0.0,23.3,0.2,94.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,94.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,429.0,9.0,0.0,454.0,7.0,0.0,149.0,2.0,0.0,94.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,0.0,418.0,4.0,0.0,440.0,4.0,0.0,198.0,8.0,0.1,2160,21.6,0,0,1,8,27,0,0,0,1,0,78,5,496,575.6,84,15,10.0,439,12,0,570,52,58.3,272,15,4.6,0,1,30,1,0.0,0,0,2.8,27.8,90,0,0,0,0,4,96605,0.0,8,45,0,David,Raya Martin,94,1,95,45
90.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,90.0,1.0,50.0,152.0,3114.0,30.4,0.0,0.0,3.0,11.0,35.0,0.0,1.0,0.0,3.0,0.0,113.0,19.0,701.0,862.4,40.0,0.0,90.1,10.1,90.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,90.0,1.0,52.0,170.0,3420.0,32.7,0.0,0.0,3.0,15.0,50.0,0.0,1.0,0.0,1.0,0.0,120.0,23.0,789.0,900.0,18.0,6.0,30.3,376.0,1.0,2.0,447.0,3.0,93.1,168.0,6.0,23.1,90.0,1.0,55.0,144.0,2880.0,26.2,0.0,0.0,2.0,11.0,37.0,0.0,0.0,0.0,1.0,0.0,114.0,20.0,652.0,846.6,14.0,7.0,20.0,391.0,3.0,2.0,449.0,6.0,86.8,184.0,6.0,9.6,3240,24.5,0,0,2,9,47,0,0,0,1,0,120,12,683,875.6,13,6,20.0,405,6,0,714,78,89.7,190,6,3.5,0,0,17,0,0.0,2,0,3.0,30.0,90,0,0,0,0,4,280784,0.0,2,55,0,Nick,Pope,90,1,130,55
7.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,40.0,2.0,166.0,0.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,42.2,14.8,0.0,7.2,0.1,7.0,2.0,42.0,5.0,141.0,1.2,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,49.0,3.4,2.0,6.8,0.1,7.0,2.0,43.0,65.0,2038.0,15.1,1.0,2.0,1.0,5.0,39.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,335.0,400.6,185.0,67.0,151.8,238.0,63.0,173.0,221.0,52.0,72.8,221.0,63.0,0.2,7.0,2.0,46.0,119.0,3195.0,25.9,2.0,0.0,1.0,12.0,46.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,580.0,695.6,49.0,11.0,34.2,359.0,126.0,276.0,150.0,22.0,101.0,146.0,33.0,6.2,2477,15.9,2,0,1,8,43,0,0,0,4,2,0,4,388,428.2,151,62,56.5,343,119,251,175,31,73.4,235,73,0.9,0,0,15,0,1.3,3,0,2.3,19.6,90,0,0,0,0,0,75220,2.0,1,50,0,Ezri,Konsa Ngoyo,7,2,78,50
2.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,1.0,42.0,33.0,900.0,7.7,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,172.0,234.6,0.0,0.0,23.3,0.2,2.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,429.0,9.0,0.0,454.0,7.0,0.0,149.0,2.0,0.0,2.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,0.0,418.0,4.0,0.0,440.0,4.0,0.0,198.0,8.0,0.1,35,0.5,0,0,0,0,0,0,0,0,0,0,4,0,12,25.4,452,36,0.0,591,61,0,563,48,2.5,480,36,0.1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9800,0.0,0,45,0,Kristoffer,Klaesson,2,1,2,45
