team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,team_code_17_18,element_type_17_18,now_cost_17_18,total_points_17_18,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,team_code_18_19,element_type_18_19,now_cost_18_19,total_points_18_19,minutes_18_19,value_season_18_19,goals_scored_18_19,assists_18_19,dreamteam_count_18_19,clean_sheets_18_19,goals_conceded_18_19,own_goals_18_19,penalties_saved_18_19,penalties_missed_18_19,yellow_cards_18_19,red_cards_18_19,saves_18_19,bonus_18_19,bps_18_19,influence_18_19,creativity_18_19,threat_18_19,ict_index_18_19,selected_by_percent_18_19,first_name,second_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Josh,Knight
,,,,,,,,,,,,,,,,,,,,,,,,13,3,45,3,8,0.7,0,0,0,0,0,0,0,0,0,0,0,0,8,0.2,1,6,0.6,0,13,3,55,43,1001,7.8,1,3,0,1,16,0,0,0,0,0,0,1,139,172.8,242,534,94.8,0.2,Harvey,Barnes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,60,63,1087,10.5,3,5,0,3,14,0,0,0,2,0,0,6,267,299,269.7,249,81.8,1.7,Youri,Tielemans
14,1,48,110,2520,22.9,0,0,1,9,30,0,2,0,0,0,52,7,506,461.2,0,0,46,3.5,14,1,47,67,1710,14.3,0,0,0,7,24,0,1,0,3,0,36,0,329,281,0,0,28,1.1,14,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Simon,Mignolet
14,1,43,32,900,7.4,0,0,0,3,12,0,0,0,0,0,20,0,153,149.4,0,0,15,0.7,14,1,49,88,1710,18,0,0,0,10,14,0,1,0,1,0,31,5,382,280.6,0,0,27.9,1.9,14,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Loris,Karius
14,2,49,106,2553,21.6,2,1,0,11,31,0,0,0,6,0,0,6,589,715.4,119.2,236,107.1,5.6,14,2,53,110,2124,20.8,2,1,3,11,24,0,0,0,4,0,0,10,539,656.4,104.5,242,100.2,1.5,14,2,49,63,986,12.9,1,1,2,6,7,0,0,0,1,0,0,9,258,255.8,29.1,72,35.7,1.5,Dejan,Lovren
14,2,44,15,305,3.4,0,1,0,0,7,0,0,0,1,0,0,1,79,64.6,78.3,32,17.5,1.4,14,2,43,52,1264,12.1,0,1,0,6,19,0,0,0,1,0,0,3,328,261.8,250.1,106,61.7,1.2,14,2,41,4,154,1,0,0,0,0,2,0,0,0,0,0,0,0,24,20,42,5,6.7,0.2,Alberto,Moreno
14,2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,45,86,1901,19.1,0,2,2,9,22,0,0,0,3,0,0,9,480,437.4,285.6,46,76.9,2.2,14,2,48,55,1059,11.5,0,0,0,7,4,0,0,0,2,0,0,2,268,209.8,92.1,44,34.7,1,Joseph,Gomez
14,2,54,97,2457,18,1,0,0,9,25,0,0,0,3,0,0,7,557,588.6,143.3,348,108,3.2,14,2,54,81,1995,15,1,0,1,9,27,0,0,0,3,0,0,3,470,544.8,96.1,140,78.1,1.7,14,2,49,83,1535,16.9,1,0,1,9,12,0,0,0,3,0,0,7,402,414.6,57.9,85,55.9,1.1,Joel,Matip
14,2,44,43,1410,9.8,0,0,0,3,19,0,0,0,3,0,0,4,292,308.2,52.5,78,44,0.6,14,2,41,78,1449,19,1,0,2,8,15,0,0,0,0,0,0,9,384,357.2,65,43,46.6,1.8,14,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ragnar,Klavan
14,3,43,8,167,1.9,0,0,0,0,2,0,0,0,0,0,0,0,32,32.4,20.2,48,10.1,0,14,2,44,83,1573,18.9,1,2,3,8,17,0,0,0,3,0,0,10,385,358.2,399.2,142,90.1,5.5,14,2,58,185,2460,31.9,1,13,8,16,14,0,0,0,3,0,0,25,753,734.4,837.4,276,184.7,26.9,Trent,Alexander-Arnold
20,2,56,75,1852,13.4,1,0,3,7,23,0,0,0,3,1,0,14,435,546.2,81.1,232,86,5.3,14,2,57,78,2253,13.7,0,0,1,8,28,0,0,0,1,0,0,5,481,601,122.6,277,100.2,7.3,14,2,67,208,3384,31,4,4,4,20,22,0,0,0,1,0,0,22,932,993.6,111.1,455,156.1,32.3,Virgil,van Dijk
88,2,44,73,2736,16.6,1,2,0,5,59,0,0,0,5,0,0,4,488,502.6,352.8,100,95.6,1.9,14,2,50,111,1940,22.2,1,5,3,10,18,0,0,0,2,0,0,12,514,424,414.5,174,101.3,7.4,14,2,67,213,3216,31.8,0,12,5,21,20,0,0,0,4,0,0,29,906,748.8,767.2,318,183.6,33,Andrew,Robertson
3,3,58,83,1564,14.3,2,7,1,4,22,0,0,0,1,0,0,3,393,435.4,519.9,416,137.5,1.4,14,3,55,94,1718,17.1,3,7,0,5,28,0,0,0,3,0,0,5,423,548,625.1,494,166.5,2.2,14,3,64,2,19,0.3,0,0,0,0,0,0,0,0,0,0,0,0,7,10.2,10.8,19,4,0.1,Alex,Oxlade-Chamberlain
14,3,62,73,2116,11.8,1,4,0,7,28,0,0,0,8,0,0,9,467,507.4,554.3,93,115.5,1,14,3,53,75,2169,14.2,1,1,0,14,21,0,0,0,1,0,0,3,382,417,448.8,110,97.8,1.2,14,3,53,76,1976,14.3,1,3,1,12,14,0,0,0,1,1,0,2,397,358.8,311.7,182,85.4,0.7,Jordan,Henderson
14,3,67,139,2338,20.7,8,7,3,9,32,0,0,0,3,0,0,14,543,679.4,693,825,219.5,9.1,14,3,73,13,234,1.8,0,0,0,1,1,0,0,0,1,0,0,0,37,32.6,113.4,128,27.3,0.3,14,3,69,23,460,3.3,0,1,0,3,3,0,0,0,1,0,0,0,96,85.4,139,113,33.8,0.6,Adam,Lallana
14,3,93,156,2242,16.8,13,7,4,8,26,0,0,0,4,0,0,14,502,727,660.7,1074,246,7.8,14,3,94,147,2189,15.6,10,8,3,15,24,0,0,0,3,1,0,8,499,677.4,739.1,964,238,8.5,14,3,103,231,3076,22.4,22,3,8,19,21,0,0,0,2,0,0,24,703,1015.8,692.8,1332,304,38.6,Sadio,Mané
14,3,75,149,2974,19.9,6,9,2,11,37,0,0,0,2,0,0,14,650,648.4,694.5,639,198.5,1.7,14,3,66,85,2381,12.9,1,2,0,15,23,0,0,0,1,0,0,1,406,341.8,356.2,399,109.9,2.2,14,3,55,108,2723,19.6,3,1,1,18,16,0,0,0,3,0,0,9,470,437.6,405.2,338,118.4,1.4,Georginio,Wijnaldum
,,,,,,,,,,,,,,,,,,,,,,,,14,3,106,303,2905,28.6,32,12,11,15,29,0,0,1,1,0,0,26,881,1496.2,942.5,2109,454.4,56.7,14,3,132,259,3254,19.6,22,12,6,21,20,0,0,0,1,0,0,18,687,1186.8,973.9,2168,432.7,33.9,Mohamed,Salah
14,3,63,139,3154,22.1,7,4,3,12,35,0,0,1,5,0,0,16,682,919,937,493,235.2,4.8,14,2,60,77,1759,12.8,0,3,1,6,25,0,0,0,3,0,0,4,459,437.2,615.5,272,132.5,2.5,14,3,56,101,1778,18,5,5,1,9,13,0,0,0,5,1,0,12,448,587.2,725.2,374,169.2,2.5,James,Milner
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3,55,65,2011,11.8,1,2,0,11,14,0,0,0,6,0,0,0,305,406.2,283.4,173,86.4,0.6,Fabio Henrique,Tavares
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3,71,67,1385,9.4,2,1,1,10,8,0,0,0,0,0,0,3,246,293.6,213.1,356,86.3,1.5,Naby,Keita
14,3,85,180,3062,21.2,11,11,6,11,39,0,0,0,5,0,0,17,639,869.6,1127.3,1569,356.9,8.8,14,4,95,181,2760,19.1,15,8,3,16,32,0,0,0,1,0,0,29,758,951,834.5,1341,312.7,36.1,14,4,93,160,2606,17.2,12,8,3,19,15,0,0,0,0,0,0,24,647,774.8,670.1,1240,267.8,14.2,Roberto,Firmino
110,3,60,80,1699,13.3,4,2,2,8,21,0,0,0,2,0,0,8,275,293.6,672.9,453,141.6,3,110,3,61,155,3039,25.4,8,9,1,6,58,0,0,1,5,0,0,19,554,718,1151.6,676,255.2,8.6,14,3,68,88,1052,12.9,6,5,1,7,6,0,0,0,2,0,0,4,302,363.6,344.7,282,99.1,2.1,Xherdan,Shaqiri
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,1,59,176,3420,29.8,0,0,1,21,22,0,0,0,1,0,76,9,771,677,0.1,0,67.6,23.4,Alisson,Ramses Becker
14,4,97,54,775,5.6,3,5,0,3,7,0,0,0,1,0,0,2,180,202.8,207.4,492,89.7,1.9,35,4,79,32,541,4.1,2,1,0,3,8,0,0,0,0,0,0,0,131,136.2,205.3,304,64.5,0.6,14,4,56,34,498,6.1,2,1,0,2,5,0,0,0,1,0,0,2,121,117.6,117.6,186,41.7,1,Daniel,Sturridge
14,4,60,96,1469,16,7,4,1,7,18,0,0,0,0,0,0,8,297,360,264.4,551,116.1,5.5,14,4,74,1,9,0.1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0.2,14,4,50,32,364,6.4,3,1,0,3,2,0,0,0,0,0,0,1,122,143.4,45,195,38.2,0.3,Divock,Origi
,,,,,,,,,,,,,,,,,,,,,,,,14,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,50,1,1,0.2,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0.2,0,Rafael,Camacho
,,,,,,,,,,,,,,,,,,,,,,,,14,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Curtis,Jones
13,3,89,120,2826,13.5,6,4,0,9,48,0,0,2,4,0,0,9,437,573,802.1,898,227.8,8.2,13,3,87,195,2948,22.4,12,13,4,9,51,0,0,0,2,0,0,19,682,966,924,932,282.6,8.2,43,3,82,102,1331,12.4,7,4,3,4,9,0,0,1,0,0,0,14,349,459.4,450.8,731,164.1,1.7,Riyad,Mahrez
,,,,,,,,,,,,,,,,,,,,,,,,43,1,57,158,3195,27.7,0,0,2,16,26,0,2,0,1,0,58,10,666,546.2,10,0,55.6,9,43,1,57,169,3420,29.6,0,1,2,20,23,0,0,0,2,0,58,6,700,535.2,33,0,56.8,22.9,Ederson,Santana de Moraes
43,1,50,73,1968,14.6,0,0,1,6,26,0,1,0,0,0,33,3,366,292.2,0,0,28.9,1.2,43,1,45,10,224,2.2,0,0,0,1,1,0,0,0,0,0,4,1,42,45.2,0,0,4.5,0.5,43,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Claudio,Bravo
43,2,46,59,2014,12.8,0,0,0,4,29,0,0,0,1,0,0,4,435,441.4,78,174,69.7,13.3,43,2,53,70,1301,13.2,0,0,0,9,11,0,0,0,0,0,0,5,334,283.4,26.3,120,43.2,3.1,43,2,52,83,1761,16,0,0,0,9,15,0,0,0,1,0,0,9,431,376.6,115.5,49,54.1,4.6,John,Stones
43,2,60,57,820,9.5,3,0,2,5,6,0,0,0,5,0,0,6,227,249,32.9,123,40.6,3.2,43,2,59,60,1394,10.2,1,1,0,6,11,0,0,0,6,0,0,2,326,399.6,76.5,116,59.2,2.9,43,2,52,58,1220,11.2,1,0,2,6,7,0,0,0,6,0,0,4,294,329,44.2,55,43,1.7,Vincent,Kompany
43,2,59,100,2592,16.9,1,2,2,9,28,0,0,0,9,0,0,10,640,772.4,125.6,276,117.6,3.2,43,2,64,156,2966,24.4,4,0,4,15,25,1,0,0,9,0,0,21,742,846.6,224.6,363,143.7,25.8,43,2,60,70,1233,11.7,0,0,0,9,7,0,0,0,1,0,0,5,335,281.2,53.7,143,47.8,2.6,Nicolás,Otamendi
6,2,62,142,2701,22.9,0,6,3,14,21,0,0,0,8,0,0,18,640,564,570.5,264,140.2,27.6,43,2,66,138,2784,20.9,0,6,3,15,22,1,0,0,2,1,0,8,691,542.4,511.4,117,117.1,12.3,43,2,64,150,2776,23.4,1,1,2,18,17,0,0,0,3,0,0,11,684,498.8,448.4,183,113.1,12.1,Kyle,Walker
,,,,,,,,,,,,,,,,,,,,,,,,43,2,50,100,1340,20,3,2,2,9,11,0,0,0,2,0,0,8,398,376,158.1,176,71.1,2.8,43,2,48,46,805,9.6,1,0,1,4,7,0,0,0,1,0,0,7,202,165.2,118,99,38.2,0.6,Danilo Luiz,da Silva
,,,,,,,,,,,,,,,,,,,,,,,,43,2,63,20,360,3.2,0,1,0,2,1,0,0,0,2,0,0,1,96,84.2,139.3,48,27.2,0.4,43,2,61,59,900,9.7,0,6,2,4,6,0,0,0,1,0,0,6,262,250.8,222.7,70,54.2,5.9,Benjamin,Mendy
,,,,,,,,,,,,,,,,,,,,,,,,43,2,51,35,806,6.9,0,0,0,4,5,0,0,0,1,0,0,2,204,165.8,52.8,34,25.4,1.5,43,2,63,177,3056,28.1,3,3,3,18,21,0,0,0,3,0,0,16,768,790,239.3,278,131.2,16.7,Aymeric,Laporte
43,3,47,13,224,2.8,1,0,0,0,4,0,0,0,1,0,0,0,62,68.2,42.3,43,15.3,0.1,43,3,45,55,1740,12.2,1,2,0,6,17,0,0,0,2,0,0,0,398,369.2,263.7,62,69.4,0.5,43,2,53,29,722,5.5,0,1,0,3,9,0,0,0,1,1,0,2,186,153.8,97.8,24,27.5,0.3,Fabian,Delph
43,3,75,149,2509,19.9,7,14,2,9,27,0,0,0,7,0,0,11,468,527,688.3,1170,237.7,10.6,43,3,91,229,2584,25.2,18,17,7,13,23,0,0,0,3,1,0,19,701,969.8,838.2,1488,329.7,27.6,43,3,117,234,2770,20,17,15,6,17,19,0,0,0,3,0,0,25,743,1060,937.4,1572,357.1,24.8,Raheem,Sterling
43,3,86,130,2760,15.1,4,9,1,12,32,0,0,0,6,0,0,12,621,671.2,1388.4,801,286.2,2.8,43,3,82,169,2431,20.6,9,11,6,14,18,0,0,0,5,0,0,26,671,875.8,1118.5,867,286.5,11.5,43,3,85,143,2399,16.8,6,8,2,16,14,0,0,0,2,0,0,14,614,715.2,1150.3,1092,295.8,4.4,David,Silva
43,3,53,78,2755,14.7,2,1,0,10,27,0,0,0,4,2,0,3,483,546.6,575.7,364,148.5,1.5,43,3,50,120,2880,24,5,4,2,15,24,0,0,0,7,0,0,9,596,800.2,511.9,411,172.4,4.6,43,3,53,79,2375,14.9,1,3,1,12,15,0,0,0,5,0,0,4,444,534.6,396.8,208,114.2,2.9,Fernando,Luiz Rosa
43,3,105,199,2877,19,6,21,5,11,34,0,0,1,4,0,0,33,825,872.4,1702,790,336.6,10.4,43,3,103,209,3073,20.3,8,18,5,19,22,0,0,0,2,0,0,25,872,1146.6,1744.2,797,368.9,21.4,43,3,96,59,968,6.1,2,3,0,6,3,0,0,0,2,0,0,8,268,301.4,562.3,317,117.9,3.4,Kevin,De Bruyne
43,3,49,41,704,8.4,3,1,1,3,8,0,0,0,0,0,0,2,196,186.8,209.6,199,59.6,1.3,43,3,54,82,1504,15.2,4,2,2,6,15,0,0,0,3,0,0,9,376,381.4,406.4,408,119.3,2.3,43,3,54,113,2129,20.9,6,3,1,13,15,0,0,0,3,0,0,10,528,548.8,819.7,447,181.6,2.3,Ilkay,Gündogan
43,3,77,105,1781,13.6,5,7,0,9,15,0,0,0,4,0,0,8,343,397.2,505.1,632,153.7,7.5,43,3,87,179,2415,20.6,10,15,5,12,22,0,0,0,4,0,0,17,647,842.4,891.3,1013,274.4,13.4,43,3,93,156,1857,16.8,10,12,3,9,14,0,0,0,1,0,0,13,520,716.8,645,1039,240.3,7.3,Leroy,Sané
,,,,,,,,,,,,,,,,,,,,,,,,43,3,72,112,1514,15.6,6,5,2,9,10,0,0,0,0,0,0,8,440,475.6,508.7,464,144.4,1.4,43,3,78,154,2849,19.7,7,8,3,15,22,0,0,0,3,0,0,17,649,796.4,1026.3,1069,289.6,13.6,Bernardo Mota,Veiga de Carvalho e Silva
,,,,,,,,,,,,,,,,,,,,,,,,43,3,47,8,45,1.7,0,1,0,0,1,0,0,0,0,0,0,0,31,29.2,32.1,10,7.1,0,43,3,45,25,328,5.6,1,0,0,2,0,0,0,0,0,0,0,3,93,85,133.8,208,42.6,0.2,Phil,Foden
,,,,,,,,,,,,,,,,,,,,,,,,43,3,47,5,50,1.1,0,0,0,0,1,0,0,0,0,0,0,0,14,6.8,5.6,53,6.6,0,43,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brahim,Diaz
43,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,50,16,530,3.2,0,0,0,3,3,0,0,0,1,0,0,0,104,116.4,145.9,21,28.3,0,43,3,47,44,1151,9.4,0,3,0,9,4,0,0,0,1,0,0,1,230,279.2,278.6,77,63.5,0.2,Oleksandr,Zinchenko
43,4,127,175,2404,13.8,20,5,6,8,30,0,0,1,4,1,0,32,640,871.8,518.2,1853,323.9,17.6,43,4,115,169,1960,14.7,21,6,4,13,12,0,0,0,2,0,0,22,740,966.4,570.8,1484,302.5,10.7,43,4,120,201,2457,16.8,21,11,4,17,15,0,0,0,4,0,0,26,740,946.6,523.7,1685,315.4,42.7,Sergio,Agüero
43,4,91,67,651,7.4,7,4,3,3,5,0,0,0,2,0,0,12,258,335.8,165.9,436,92.9,14.7,43,4,104,126,1660,12.1,13,7,3,9,12,0,0,2,6,0,0,18,473,603.6,360.3,1089,204.9,17.1,43,4,99,79,1017,8,7,3,2,2,11,0,0,0,1,0,0,7,259,395.2,300.5,864,156.3,1.6,Gabriel Fernando,de Jesus
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arijanet,Muric
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Philippe,Sandler
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,57,120,3420,21.1,0,0,2,7,54,0,0,0,1,0,123,7,636,846,0,0,84.5,16.2,David,de Gea
1,1,47,23,180,4.9,0,0,1,2,0,0,1,0,0,0,10,3,80,77.2,0,0,7.7,0.2,1,1,47,7,90,1.5,0,0,0,1,0,0,0,0,0,0,3,0,26,26.4,0,0,2.6,0.7,1,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Sergio,Romero
1,2,58,52,1217,9,1,1,0,4,16,0,0,0,0,0,0,1,282,342.6,36.1,95,47.4,1.1,1,2,57,123,2535,21.6,4,0,2,11,24,0,0,0,4,0,0,9,590,743.8,35.3,230,101.2,11.5,1,2,56,56,2127,10,1,0,1,4,36,1,0,0,1,0,0,3,335,453.4,31,176,66,1.4,Chris,Smalling
1,2,45,55,1584,12.2,0,0,0,5,14,0,0,0,2,0,0,4,362,437.8,35.2,89,56.3,0.7,1,2,55,116,1973,21.1,0,0,2,15,11,1,0,0,2,0,0,19,554,486.4,36.6,12,53.6,5.2,1,2,51,43,1261,8.4,0,1,1,3,17,0,0,0,1,0,0,3,273,300.8,44.8,42,39,0.5,Phil,Jones
1,2,52,45,688,8.7,0,3,2,4,6,0,0,0,1,0,0,4,202,139.2,160.5,64,36.5,6.4,1,2,48,48,787,10,0,0,0,7,2,0,0,0,2,0,0,4,216,142.6,127,144,41.5,0.5,1,2,51,91,2591,17.8,1,5,1,6,39,0,0,0,11,0,0,11,489,586.2,505.6,287,138.1,8.1,Luke,Shaw
1,2,52,77,1663,14.8,1,0,0,8,13,0,0,0,5,0,0,7,394,446.4,71,147,66.5,0.7,1,2,54,23,639,4.3,0,0,0,3,8,0,0,0,6,0,0,4,126,151.4,26,47,22.5,0.1,1,2,49,2,209,0.4,0,0,0,0,5,1,0,0,2,0,0,0,15,42.2,3.1,63,10.9,0.1,Marcos,Rojo
1,2,58,120,2483,20.7,1,3,2,12,20,0,0,0,5,0,0,9,612,547.2,614.8,243,140.6,12.4,1,2,69,146,2741,21.2,3,1,2,16,22,0,0,0,7,0,0,13,660,559.2,438.5,259,125.5,11.7,1,2,64,17,466,2.7,0,0,0,2,5,0,0,0,2,0,0,1,92,61.4,111.2,6,17.9,0.7,Antonio,Valencia
1,2,50,70,1333,14,0,0,1,9,8,0,0,0,3,0,0,6,319,206,74,13,29.4,1,1,2,49,27,443,5.5,0,0,0,3,3,0,0,0,0,0,0,3,119,95,25.3,6,12.6,0.2,1,2,46,14,443,3,0,0,0,1,8,0,0,0,0,0,0,2,83,84.2,34.9,7,12.6,0.2,Matteo,Darmian
1,2,52,98,1830,18.8,1,2,2,9,17,0,0,0,2,0,0,14,525,534,426.6,122,108.2,4.7,1,2,51,28,360,5.5,0,0,0,4,0,0,0,0,0,0,0,1,119,65.8,93,15,17.3,0.9,1,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Daley,Blind
1,2,55,105,2058,19.1,0,0,1,13,15,0,0,0,4,0,0,14,542,481.2,31,98,61.2,8.3,1,2,60,55,1000,9.2,1,0,1,7,6,1,0,0,2,0,0,3,248,222,28.4,79,33,5.7,1,2,50,16,636,3.2,0,0,0,1,13,0,0,0,0,1,0,0,109,125,3.4,35,16.5,1.3,Eric,Bailly
,,,,,,,,,,,,,,,,,,,,,,,,1,2,49,47,1284,9.6,0,0,0,5,14,0,0,0,1,0,0,1,297,272.8,37.7,8,32,1.3,1,2,49,85,2600,17.3,1,1,1,6,40,1,0,0,1,0,0,9,527,533,75.3,118,72.8,5.2,Victor,Lindelöf
1,3,50,26,760,5.2,0,1,0,4,6,0,0,0,2,0,0,1,154,147.4,167,61,37.6,0.1,1,3,48,98,2444,20.4,2,6,1,9,26,0,0,0,7,0,0,11,479,601.2,502.3,213,131.6,2.4,1,2,57,73,2568,12.8,2,3,1,4,44,0,0,0,8,1,0,4,450,554.4,650.5,124,133,1.7,Ashley,Young
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,53,27,1009,5.1,0,2,0,1,18,0,0,0,3,0,0,0,171,184.4,259,94,53.7,0.2,José Diogo,Dalot Teixeira
3,3,117,264,3217,22.6,24,11,9,13,41,0,0,1,6,0,0,32,834,1357.8,1278.3,1896,453.4,29.7,1,3,114,152,2546,13.3,9,10,4,11,32,0,0,1,5,0,0,13,515,823.2,1155.2,1281,326.1,3,1,3,100,47,869,4.7,1,5,0,2,10,0,0,0,3,0,0,1,168,207.6,297.2,307,81.1,1.2,Alexis,Sánchez
8,3,48,105,2694,21.9,1,8,0,15,24,0,0,0,4,0,0,1,550,546.8,447.1,279,127.5,3.9,1,3,47,91,3117,19.4,1,1,1,16,26,0,0,0,6,0,0,3,576,681.4,427.9,168,127.9,9.1,1,3,50,59,2437,11.8,1,0,0,6,37,0,0,0,6,1,0,2,371,477.6,247.9,183,90.9,0.7,Nemanja,Matic
1,3,72,102,1614,14.2,6,3,1,10,16,1,0,0,3,0,0,14,457,457.6,747.5,598,179.9,2,1,3,68,100,1919,14.7,3,5,1,15,10,0,0,0,1,0,0,6,418,422.8,849.9,453,172.1,2,1,3,61,70,1284,11.5,3,4,2,5,15,0,0,0,3,0,0,7,274,258.4,464,262,98.6,1.2,Juan,Mata
1,3,58,48,1604,8.3,1,0,0,10,14,0,0,0,8,1,0,0,259,299,281.9,333,90.9,0.3,1,3,47,47,611,10,4,0,1,4,1,0,0,0,1,0,0,3,171,246,88.2,264,59.8,0.6,1,3,48,26,746,5.4,0,2,0,1,14,0,0,0,1,0,0,0,119,172.2,65.6,145,38.1,0.4,Marouane,Fellaini
1,3,62,97,2465,15.6,1,6,1,13,18,0,0,0,5,1,0,11,559,593.2,720.8,276,159.2,2.2,1,3,50,44,1257,8.8,0,2,0,5,14,0,0,0,5,0,0,0,229,294.4,229.4,101,62.7,1.3,1,3,50,62,1397,12.4,2,3,0,5,18,0,0,0,4,0,0,6,302,399.2,234.6,257,89.2,0.5,Ander,Herrera
1,3,56,60,1360,10.7,1,3,1,7,12,0,0,0,3,0,0,3,227,229.4,522.3,439,118,0.8,1,3,60,128,1807,21.3,8,6,2,9,18,0,0,0,2,0,0,10,450,526.6,519.1,711,175.3,10.3,1,3,67,78,1657,11.6,4,3,1,3,26,0,0,0,3,0,0,5,270,310,306.1,395,101.1,2.6,Jesse,Lingard
1,3,92,95,1553,10.3,4,6,3,9,13,0,0,0,2,0,0,9,302,382.8,399.1,579,136.2,2.5,1,3,78,125,1572,16,9,6,1,9,13,0,0,0,1,0,0,7,403,535.4,509.3,748,179.5,2.6,1,3,72,122,1613,16.9,10,4,3,5,25,0,0,0,2,0,0,13,389,532.8,503.3,755,178.9,3.4,Anthony,Martial
1,3,82,115,2608,14,5,4,2,13,21,0,0,0,7,0,0,14,512,713,953.5,839,250,7.3,1,3,79,138,2145,17.5,6,13,4,11,20,0,0,0,5,1,0,15,528,710.8,663.5,780,215.6,14.7,1,3,86,179,3007,20.8,13,10,5,8,43,0,0,3,6,0,0,19,648,1096.8,822.3,1246,316.9,33.7,Paul,Pogba
1,3,45,3,97,0.7,0,0,0,1,0,0,0,0,1,0,0,0,16,22.2,19.1,17,5.8,0,1,3,42,21,629,5,0,0,0,4,3,0,0,0,2,0,0,0,96,78.2,53.6,11,14.2,0.8,1,3,42,38,862,9,2,0,1,1,18,0,0,0,1,0,0,4,152,175.4,33.1,180,38.8,1.2,Scott,McTominay
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,53,40,1039,7.5,1,2,0,1,19,0,0,0,2,0,0,3,180,177.6,203.2,87,46.9,1.2,Frederico,Rodrigues de Paula Santos
1,4,64,76,1712,11.9,5,3,0,7,15,0,0,0,3,0,0,2,287,316.2,411.4,734,145.5,10.6,1,4,73,104,1799,14.2,7,5,1,10,16,0,0,0,3,0,0,11,387,470.8,412.1,838,171.7,7.6,1,4,73,128,2331,17.5,10,7,3,6,35,0,0,0,3,1,0,14,425,650,542.3,1064,224.6,21.9,Marcus,Rashford
11,4,101,221,3266,21.9,25,6,6,13,42,0,0,0,3,0,0,33,824,1171.6,701.4,1670,354.1,32.2,1,4,115,162,2866,14.1,16,7,3,14,26,0,0,1,4,0,0,18,593,831,572.4,1334,273.2,21.9,1,4,107,115,2126,10.7,12,1,3,4,38,0,0,0,4,0,0,14,361,550.6,330.2,1052,193.5,3.9,Romelu,Lukaku
