team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,first_name,second_name,assists_gw1_17_18,attempted_passes_gw1_17_18,big_chances_created_gw1_17_18,big_chances_missed_gw1_17_18,bonus_gw1_17_18,bps_gw1_17_18,clean_sheets_gw1_17_18,clearances_blocks_interceptions_gw1_17_18,completed_passes_gw1_17_18,creativity_gw1_17_18,dribbles_gw1_17_18,ea_index_gw1_17_18,errors_leading_to_goal_gw1_17_18,errors_leading_to_goal_attempt_gw1_17_18,fouls_gw1_17_18,goals_conceded_gw1_17_18,goals_scored_gw1_17_18,ict_index_gw1_17_18,influence_gw1_17_18,key_passes_gw1_17_18,loaned_in_gw1_17_18,loaned_out_gw1_17_18,minutes_gw1_17_18,offside_gw1_17_18,open_play_crosses_gw1_17_18,opponent_team_gw1_17_18,own_goals_gw1_17_18,penalties_conceded_gw1_17_18,penalties_missed_gw1_17_18,penalties_saved_gw1_17_18,recoveries_gw1_17_18,red_cards_gw1_17_18,saves_gw1_17_18,selected_gw1_17_18,tackled_gw1_17_18,tackles_gw1_17_18,target_missed_gw1_17_18,team_a_score_gw1_17_18,team_h_score_gw1_17_18,threat_gw1_17_18,total_points_gw1_17_18,transfers_balance_gw1_17_18,transfers_in_gw1_17_18,transfers_out_gw1_17_18,value_gw1_17_18,winning_goals_gw1_17_18,yellow_cards_gw1_17_18,team_code_17_18_gw1_17_18
,,,,,,,,,,,,,,,,,,,,,,,,Jonathan,Hogg,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1719,0,0,0,3,0,0.0,0,0,0,0,45,0,0,38
35.0,3.0,41.0,12.0,118.0,2.9,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,27.4,29.9,20.0,7.6,0.5,Jonathan,Leko,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4590,0,0,0,0,1,0.0,0,0,0,0,45,0,0,35
110.0,3.0,53.0,72.0,1304.0,13.6,4.0,3.0,0.0,6.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,195.0,294.0,198.7,487.0,98.0,0.1,Jonathan,Walters,0,4,0,0,0,1,0,0,2,0.3,0,0,0,0,0,1,0,0.0,0.0,0,0,0,15,0,0,5,0,0,0,0,0,0,0,30768,2,0,0,3,2,0.0,1,0,0,0,55,0,0,90
11.0,2.0,40.0,1.0,13.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.0,0.0,0.0,Jonjoe,Kenny,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5799,0,0,0,0,1,0.0,0,0,0,0,45,0,0,11
,,,,,,,,,,,,,,,,,,,,,,,,Jonjo,Shelvey,0,10,0,0,0,-3,0,3,6,3.5,0,0,0,0,0,2,0,0.5,1.6,0,0,0,47,0,0,17,0,0,0,0,4,1,0,79334,1,1,0,2,0,0.0,-2,0,0,0,55,0,0,4
35.0,2.0,44.0,79.0,2637.0,18.0,2.0,1.0,1.0,4.0,39.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,478.0,626.6,117.5,259.0,100.6,4.1,Jonny,Evans,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,33974,0,0,0,0,1,0.0,0,0,0,0,50,0,0,35
80.0,4.0,50.0,39.0,867.0,7.8,1.0,4.0,0.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,122.0,141.0,122.5,219.0,47.9,0.6,Jordan,Ayew,0,20,0,0,0,0,1,2,14,3.6,0,0,0,0,5,0,0,0.8,2.4,0,0,0,90,0,0,14,0,0,0,0,3,0,0,78264,5,1,0,0,0,2.0,2,0,0,0,50,0,0,80
14.0,3.0,62.0,73.0,2116.0,11.8,1.0,4.0,0.0,7.0,28.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,467.0,507.4,554.3,93.0,115.5,1.0,Jordan,Henderson,0,68,0,0,0,13,0,0,47,14.6,0,0,0,0,0,3,0,2.6,11.4,1,0,0,90,0,0,18,0,0,0,0,9,0,0,46946,1,2,0,3,3,0.0,2,0,0,0,55,0,0,14
56.0,1.0,42.0,102.0,2610.0,24.3,0.0,0.0,3.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,135.0,9.0,608.0,933.0,40.0,0.0,97.4,11.0,Jordan,Pickford,0,29,0,0,0,24,1,5,13,0.0,0,0,0,0,0,0,0,0.7,7.0,0,0,0,90,0,0,15,0,0,0,0,7,0,1,408612,0,0,0,0,1,0.0,6,0,0,0,50,0,0,11
91.0,3.0,49.0,36.0,1055.0,7.3,0.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,113.0,268.3,235.0,61.5,1.1,Jordon,Ibe,0,26,0,0,0,6,0,2,22,7.3,0,0,0,0,0,0,0,2.8,11.0,0,0,0,45,0,1,19,0,0,0,0,4,0,0,21655,4,2,0,0,1,10.0,1,0,0,0,50,0,0,91
20.0,3.0,46.0,38.0,1022.0,8.3,1.0,1.0,1.0,2.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,157.0,122.4,129.1,94.0,33.3,0.1,Jordy,Clasie,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,17458,0,0,0,0,0,0.0,0,0,0,0,45,0,0,20
110.0,4.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Jose Luis,Mato Sanmartín,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10521,0,0,0,0,1,0.0,0,0,0,0,55,0,0,4
14.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joseph,Gomez,0,2,0,0,0,4,0,0,1,14.1,0,0,0,0,1,1,0,1.7,3.2,1,0,0,1,0,1,18,0,0,0,0,0,0,0,14230,0,0,0,3,3,0.0,1,0,0,0,45,0,0,14
21.0,2.0,53.0,98.0,2934.0,18.5,0.0,0.0,1.0,11.0,46.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,592.0,654.4,128.0,221.0,100.2,3.2,Jose,Fonte,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,94959,0,0,0,0,4,0.0,0,0,0,0,50,0,0,21
91.0,3.0,62.0,178.0,2714.0,28.7,16.0,3.0,3.0,9.0,54.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,553.0,835.2,474.6,1007.0,231.6,19.3,Joshua,King,0,24,0,0,0,6,0,1,21,12.2,3,0,0,0,1,1,0,6.5,7.0,1,0,0,90,0,0,19,0,0,0,0,1,0,0,273764,3,0,0,0,1,46.0,2,0,0,0,75,0,0,91
20.0,3.0,41.0,12.0,211.0,2.9,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,41.8,38.2,83.0,16.3,0.3,Joshua,Sims,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,2592,0,0,0,0,0,0.0,0,0,0,0,45,0,0,20
88.0,2.0,40.0,9.0,323.0,2.3,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,40.2,20.5,2.0,6.4,0.3,Josh,Tymon,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,965,0,0,0,0,1,0.0,0,0,0,0,45,0,0,110
57.0,2.0,46.0,87.0,2905.0,18.9,2.0,4.0,1.0,7.0,61.0,0.0,0.0,0.0,14.0,0.0,0.0,9.0,547.0,666.8,567.6,211.0,144.6,3.0,José,Holebas,1,25,1,0,0,22,0,11,17,14.6,2,0,0,1,0,3,0,5.8,38.6,1,0,0,90,0,0,10,0,0,0,0,4,0,0,19384,3,0,1,3,3,5.0,4,0,0,0,50,0,0,57
1.0,3.0,72.0,102.0,1614.0,14.2,6.0,3.0,1.0,10.0,16.0,1.0,0.0,0.0,3.0,0.0,0.0,14.0,457.0,457.6,747.5,598.0,179.9,2.0,Juan,Mata,0,38,0,0,0,17,1,2,34,26.8,1,0,0,0,2,0,0,6.3,11.2,2,0,0,75,0,0,20,0,0,0,0,7,0,0,127293,1,2,0,0,4,25.0,3,0,0,0,70,0,0,1
31.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Julian,Speroni,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,99107,0,0,0,3,0,0.0,0,0,0,0,40,0,0,31
91.0,3.0,46.0,107.0,1467.0,23.3,7.0,6.0,1.0,4.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,372.0,454.6,406.9,418.0,128.0,1.3,Junior,Stanislas,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,4109,0,0,0,0,1,0.0,0,0,0,0,60,0,0,91
20.0,2.0,47.0,5.0,129.0,1.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.6,20.7,21.0,6.3,0.0,Jérémy,Pied,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4233,0,0,0,0,0,0.0,0,0,0,0,45,0,0,20
35.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,Kane,Wilson,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,40,0,0,35
,,,,,,,,,,,,,,,,,,,,,,,,Karl,Darlow,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,18015,0,0,0,2,0,0.0,0,0,0,0,45,0,0,4
,,,,,,,,,,,,,,,,,,,,,,,,Kasey,Palmer,0,12,0,0,0,-2,1,0,7,6.3,1,0,0,0,2,0,0,1.7,3.6,0,0,0,71,0,0,6,0,0,0,0,1,0,0,4071,4,0,0,3,0,7.0,2,0,0,0,55,0,1,8
13.0,1.0,49.0,109.0,2666.0,22.2,0.0,0.0,1.0,8.0,47.0,0.0,0.0,0.0,1.0,0.0,113.0,10.0,585.0,757.4,0.0,0.0,75.8,6.0,Kasper,Schmeichel,0,36,0,0,0,20,0,1,16,0.0,0,0,0,0,0,4,0,3.9,39.2,0,0,0,90,0,0,1,0,0,0,0,6,0,6,103260,0,0,0,3,4,0.0,2,0,0,0,50,0,0,13
43.0,4.0,60.0,52.0,537.0,8.7,4.0,3.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,180.0,224.0,193.7,463.0,87.4,2.3,Kelechi,Iheanacho,0,2,0,0,0,3,0,0,1,0.0,0,0,0,0,0,2,0,0.0,0.0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,140110,0,0,0,3,4,0.0,1,0,0,0,70,0,0,13
43.0,3.0,105.0,199.0,2877.0,19.0,6.0,21.0,5.0,11.0,34.0,0.0,0.0,1.0,4.0,0.0,0.0,33.0,825.0,872.4,1702.0,790.0,336.6,10.4,Kevin,De Bruyne,0,82,0,0,0,14,1,0,73,16.9,1,0,0,0,0,0,0,6.7,15.0,0,0,0,90,0,0,3,0,0,0,0,5,0,0,1236998,2,2,0,2,0,35.0,3,0,0,0,100,0,0,43
90.0,2.0,40.0,3.0,270.0,0.8,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,56.4,0.2,4.0,6.1,0.1,Kevin,Long,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,128417,0,0,0,3,2,0.0,0,0,0,0,40,0,0,90
11.0,3.0,59.0,119.0,2074.0,20.2,4.0,8.0,2.0,11.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,420.0,439.6,682.1,739.0,185.4,2.2,Kevin,Mirallas,0,5,0,0,0,6,0,2,4,0.8,0,0,0,0,0,0,0,1.1,4.2,0,0,0,13,0,0,15,0,0,0,0,1,0,0,132889,0,1,0,0,1,6.0,1,0,0,0,65,0,0,11
6.0,2.0,45.0,2.0,357.0,0.4,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,26.0,39.4,14.4,0.0,5.4,0.1,Kevin,Wimmer,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13586,0,0,0,2,0,0.0,0,0,0,0,45,0,0,110
3.0,2.0,47.0,45.0,702.0,9.6,0.0,1.0,1.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,201.0,142.4,171.4,117.0,43.1,1.7,Kieran,Gibbs,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6359,0,0,0,3,4,0.0,0,0,0,0,50,0,0,35
6.0,2.0,47.0,51.0,568.0,10.9,0.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,202.0,183.8,185.6,35.0,40.6,0.4,Kieran,Trippier,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,161833,0,0,0,2,0,0.0,0,0,0,0,55,0,0,6
80.0,1.0,39.0,3.0,90.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,24.8,0.0,0.0,2.5,3.4,Kristoffer,Nordfeldt,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,57975,0,0,0,0,0,0.0,0,0,0,0,40,0,0,80
8.0,2.0,53.0,15.0,250.0,2.8,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,69.0,60.6,13.5,4.0,7.8,0.3,Kurt,Zouma,0,27,0,0,0,11,0,10,19,1.7,0,0,0,1,0,1,0,2.5,23.0,0,0,0,90,0,0,7,0,0,0,0,4,0,0,100008,0,0,0,0,1,0.0,2,0,0,0,55,0,0,110
,,,,,,,,,,,,,,,,,,,,,,,,Kyle,Bartley,0,4,0,0,0,4,0,2,4,0.0,0,0,0,0,0,0,0,0.7,7.0,0,0,0,9,0,0,14,0,0,0,0,0,0,0,5524,0,0,0,0,0,0.0,1,0,0,0,45,0,0,80
80.0,2.0,44.0,82.0,2714.0,18.6,1.0,0.0,1.0,8.0,48.0,1.0,0.0,0.0,5.0,0.0,0.0,7.0,528.0,589.0,407.5,216.0,121.3,2.1,Kyle,Naughton,0,39,0,0,1,28,1,12,29,1.3,0,0,0,0,0,0,0,3.2,30.2,0,0,0,90,0,0,14,0,0,0,0,2,0,0,77639,0,1,0,0,0,0.0,7,0,0,0,45,0,0,80
,,,,,,,,,,,,,,,,,,,,,,,,Kyle,Scott,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,2,0.0,0,0,0,0,45,0,0,8
6.0,2.0,62.0,142.0,2701.0,22.9,0.0,6.0,3.0,14.0,21.0,0.0,0.0,0.0,8.0,0.0,0.0,18.0,640.0,564.0,570.5,264.0,140.2,27.6,Kyle,Walker,0,66,0,0,0,23,1,0,59,27.3,0,0,0,0,0,0,0,4.4,12.4,1,0,0,90,0,2,3,0,0,0,0,5,0,0,847978,3,0,0,2,0,4.0,6,0,0,0,65,0,0,43
,,,,,,,,,,,,,,,,,,,,,,,,Kyle,Walker-Peters,0,54,0,0,0,29,1,4,49,20.7,1,0,0,0,0,0,0,4.0,15.2,1,0,0,90,0,1,13,0,0,0,0,4,0,0,14948,3,1,0,2,0,4.0,6,0,0,0,45,0,0,6
,,,,,,,,,,,,,,,,,,,,,,,,Laurent,Depoitre,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8090,0,0,0,3,0,0.0,0,0,0,0,55,0,0,38
3.0,2.0,61.0,121.0,2821.0,19.8,2.0,1.0,3.0,10.0,37.0,0.0,0.0,0.0,4.0,1.0,0.0,19.0,723.0,831.2,53.9,239.0,112.7,11.2,Laurent,Koscielny,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,22384,0,0,0,3,4,0.0,0,0,0,0,60,0,0,3
110.0,1.0,43.0,106.0,2520.0,24.7,0.0,0.0,3.0,9.0,34.0,0.0,0.0,0.0,1.0,0.0,91.0,9.0,546.0,644.0,0.0,0.0,64.7,6.5,Lee,Grant,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,28603,0,0,0,0,1,0.0,0,0,0,0,45,0,0,110
11.0,2.0,58.0,135.0,2819.0,23.3,2.0,5.0,1.0,11.0,34.0,0.0,0.0,1.0,4.0,0.0,0.0,15.0,647.0,570.8,695.0,151.0,141.9,11.0,Leighton,Baines,0,28,0,0,0,18,1,3,18,11.5,0,0,0,0,0,0,0,1.8,6.8,1,0,0,90,0,0,15,0,0,0,0,2,0,0,455490,2,0,0,0,1,0.0,6,0,0,0,60,0,0,11
14.0,3.0,44.0,47.0,1112.0,10.7,0.0,3.0,0.0,4.0,17.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,240.0,306.4,102.9,99.0,51.1,0.2,Leiva,Lucas,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1491,0,0,0,3,3,0.0,0,0,0,0,45,0,0,14
13.0,4.0,55.0,24.0,447.0,4.4,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,60.8,55.7,262.0,37.4,0.1,Leonardo,Ulloa,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10072,0,0,0,3,4,0.0,0,0,0,0,50,0,0,36
80.0,3.0,44.0,32.0,1163.0,7.3,0.0,0.0,0.0,5.0,24.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,200.0,127.8,72.8,10.0,21.2,0.1,Leon,Britton,0,26,0,0,0,6,1,1,23,0.7,0,0,0,0,1,0,0,0.7,6.6,0,0,0,73,0,0,14,0,0,0,0,4,0,0,6140,0,0,0,0,0,0.0,3,0,0,0,45,0,0,80
80.0,3.0,48.0,95.0,2405.0,19.8,6.0,2.0,2.0,4.0,49.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,429.0,507.6,333.9,443.0,128.3,4.6,Leroy,Fer,0,41,0,0,0,10,1,3,36,13.3,2,0,0,0,1,0,0,3.1,14.0,1,0,0,90,0,0,14,0,0,0,0,4,0,0,25405,3,0,1,0,0,4.0,3,0,0,0,55,0,0,80
43.0,3.0,77.0,105.0,1781.0,13.6,5.0,7.0,0.0,9.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,343.0,397.2,505.1,632.0,153.7,7.5,Leroy,Sané,0,12,0,0,0,2,0,0,12,1.6,0,0,0,0,2,0,0,0.6,0.0,0,0,0,22,0,0,3,0,0,0,0,0,0,0,211370,1,1,0,2,0,4.0,1,0,0,0,85,0,0,43
91.0,3.0,42.0,17.0,432.0,4.0,0.0,2.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,81.0,100.8,89.8,28.0,21.8,0.8,Lewis,Cook,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,26243,0,0,0,0,1,0.0,0,0,0,0,45,0,0,91
,,,,,,,,,,,,,,,,,,,,,,,,Lewis,Dunk,0,11,0,0,0,8,0,12,8,10.3,0,0,0,0,0,2,0,9.1,26.8,1,0,0,90,0,0,11,1,0,0,0,3,0,0,79027,0,0,0,2,0,54.0,-1,0,0,0,45,0,0,36
,,,,,,,,,,,,,,,,,,,,,,,,Liam,Rosenior,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,129815,0,0,0,2,0,0.0,0,0,0,0,40,0,0,36
14.0,1.0,43.0,32.0,900.0,7.4,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,153.0,149.4,0.0,0.0,15.0,0.7,Loris,Karius,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,6473,0,0,0,3,3,0.0,0,0,0,0,50,0,0,14
3.0,4.0,78.0,20.0,272.0,2.6,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,65.4,105.4,163.0,32.9,0.1,Lucas,Pérez,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,11966,0,0,0,3,4,0.0,0,0,0,0,75,0,0,3
80.0,3.0,51.0,25.0,416.0,4.9,0.0,3.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,74.4,105.7,60.0,23.9,0.0,Luciano,Narsingh,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,2964,0,0,0,0,0,0.0,0,0,0,0,50,0,0,80
80.0,1.0,48.0,116.0,3330.0,24.2,0.0,0.0,0.0,8.0,69.0,0.0,1.0,0.0,1.0,0.0,117.0,8.0,650.0,780.4,0.1,0.0,78.1,3.6,Lukasz,Fabianski,0,41,0,0,0,23,1,0,26,0.0,0,0,0,0,0,0,0,1.1,10.6,0,0,0,90,0,0,14,0,0,0,0,5,0,2,174030,0,0,0,0,0,0.0,6,0,0,0,45,0,0,80
31.0,3.0,50.0,42.0,1224.0,8.4,2.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,169.0,192.4,96.5,130.0,41.8,0.1,Luka,Milivojevic,0,28,0,0,0,4,0,1,21,3.5,1,0,0,0,0,2,0,0.7,3.8,0,0,0,45,0,0,8,0,0,0,0,5,0,0,60673,1,0,0,3,0,0.0,1,0,0,0,50,0,0,31
1.0,2.0,52.0,45.0,688.0,8.7,0.0,3.0,2.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,202.0,139.2,160.5,64.0,36.5,6.4,Luke,Shaw,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,3576,0,0,0,0,4,0.0,0,0,0,0,50,0,0,1
91.0,4.0,51.0,14.0,270.0,2.7,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,27.8,39.6,109.0,16.1,0.1,Lys,Mousset,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,4671,0,0,0,0,1,0.0,0,0,0,0,50,0,0,91
11.0,1.0,47.0,68.0,1683.0,14.5,0.0,0.0,1.0,4.0,24.0,1.0,2.0,0.0,2.0,0.0,43.0,3.0,309.0,350.4,0.1,0.0,35.1,1.7,Maarten,Stekelenburg,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,28828,0,0,0,0,1,0.0,0,0,0,0,45,0,0,11
31.0,2.0,47.0,35.0,686.0,7.4,0.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,155.0,143.4,48.7,40.0,23.2,0.6,Mamadou,Sakho,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,3493,0,0,0,3,3,0.0,0,0,0,0,50,0,0,31
110.0,4.0,57.0,51.0,1385.0,8.9,1.0,2.0,0.0,5.0,26.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,190.0,198.0,148.6,340.0,68.4,0.3,Mame Biram,Diouf,0,18,0,0,0,8,0,5,13,11.9,1,0,0,0,0,1,0,3.0,9.2,1,0,0,90,0,0,7,0,0,0,0,2,0,0,15288,0,0,2,0,1,9.0,2,0,0,0,55,0,0,110
20.0,4.0,64.0,38.0,724.0,5.9,4.0,1.0,1.0,3.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,124.0,165.6,85.0,432.0,67.8,6.5,Manolo,Gabbiadini,0,13,0,0,0,-1,1,0,11,5.3,0,0,0,0,2,0,0,1.2,0.0,0,0,0,68,0,0,16,0,0,0,0,2,0,0,264048,0,0,5,0,0,20.0,2,0,0,0,70,0,0,20
43.0,3.0,84.0,54.0,777.0,6.4,4.0,3.0,1.0,3.0,7.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,170.0,210.0,238.4,411.0,85.6,1.0,Manuel,Agudo Durán,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2939,0,0,0,2,0,0.0,0,0,0,0,70,0,0,43
21.0,3.0,59.0,133.0,2708.0,22.5,8.0,3.0,3.0,9.0,53.0,0.0,0.0,0.0,9.0,0.0,0.0,20.0,635.0,639.0,863.3,629.0,213.5,2.0,Manuel,Lanzini,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,61106,0,0,0,0,4,0.0,0,0,0,0,70,0,0,21
