team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,team_code_17_18,element_type_17_18,now_cost_17_18,total_points_17_18,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,team_code_18_19,element_type_18_19,now_cost_18_19,total_points_18_19,minutes_18_19,value_season_18_19,goals_scored_18_19,assists_18_19,dreamteam_count_18_19,clean_sheets_18_19,goals_conceded_18_19,own_goals_18_19,penalties_saved_18_19,penalties_missed_18_19,yellow_cards_18_19,red_cards_18_19,saves_18_19,bonus_18_19,bps_18_19,influence_18_19,creativity_18_19,threat_18_19,ict_index_18_19,selected_by_percent_18_19,team_code_19_20,element_type_19_20,now_cost_19_20,total_points_19_20,minutes_19_20,value_season_19_20,goals_scored_19_20,assists_19_20,dreamteam_count_19_20,clean_sheets_19_20,goals_conceded_19_20,own_goals_19_20,penalties_saved_19_20,penalties_missed_19_20,yellow_cards_19_20,red_cards_19_20,saves_19_20,bonus_19_20,bps_19_20,influence_19_20,influence_rank_19_20,influence_rank_type_19_20,creativity_19_20,creativity_rank_19_20,creativity_rank_type_19_20,threat_19_20,threat_rank_19_20,threat_rank_type_19_20,ict_index_19_20,ict_index_rank_19_20,ict_index_rank_type_19_20,selected_by_percent_19_20,first_name,second_name
88,2,44,73,2736,16.6,1,2,0,5,59,0,0,0,5,0,0,4,488,502.6,352.8,100,95.6,1.9,14,2,50,111,1940,22.2,1,5,3,10,18,0,0,0,2,0,0,12,514,424,414.5,174,101.3,7.4,14,2,67,213,3216,31.8,0,12,5,21,20,0,0,0,4,0,0,29,906,748.8,767.2,318,183.6,33,14,2,70,181,3111,25.9,2,12,1,13,31,0,0,0,2,0,0,20,847,845.8,23,5,980.2,10,3,389,99,12,221.7,29,2,18.1,Andrew,Robertson
14,3,43,8,167,1.9,0,0,0,0,2,0,0,0,0,0,0,0,32,32.4,20.2,48,10.1,0,14,2,44,83,1573,18.9,1,2,3,8,17,0,0,0,3,0,0,10,385,358.2,399.2,142,90.1,5.5,14,2,58,185,2460,31.9,1,13,8,16,14,0,0,0,3,0,0,25,753,734.4,837.4,276,184.7,26.9,14,2,77,210,3173,27.3,4,15,8,14,32,0,0,0,5,0,0,24,904,1026.8,4,1,1380.3,2,1,420,93,9,282.8,12,1,39.1,Trent,Alexander-Arnold
20,2,56,75,1852,13.4,1,0,3,7,23,0,0,0,3,1,0,14,435,546.2,81.1,232,86,5.3,14,2,57,78,2253,13.7,0,0,1,8,28,0,0,0,1,0,0,5,481,601,122.6,277,100.2,7.3,14,2,67,208,3384,31,4,4,4,20,22,0,0,0,1,0,0,22,932,993.6,111.1,455,156.1,32.3,14,2,65,178,3420,27.4,5,2,2,15,33,0,0,0,1,0,0,14,804,930.2,12,2,152.4,236,62,467,80,4,154.8,61,6,42.4,Virgil,van Dijk
14,2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,45,86,1901,19.1,0,2,2,9,22,0,0,0,3,0,0,9,480,437.4,285.6,46,76.9,2.2,14,2,48,55,1059,11.5,0,0,0,7,4,0,0,0,2,0,0,2,268,209.8,92.1,44,34.7,1,14,2,53,93,1999,17.5,0,0,0,12,16,0,0,0,7,0,0,7,461,390.6,190,69,105.7,273,80,12,414,153,50.9,301,99,3.9,Joseph,Gomez
14,2,54,97,2457,18,1,0,0,9,25,0,0,0,3,0,0,7,557,588.6,143.3,348,108,3.2,14,2,54,81,1995,15,1,0,1,9,27,0,0,0,3,0,0,3,470,544.8,96.1,140,78.1,1.7,14,2,49,83,1535,16.9,1,0,1,9,12,0,0,0,3,0,0,7,402,414.6,57.9,85,55.9,1.1,14,2,52,39,703,7.5,1,0,0,3,5,0,0,0,0,0,0,4,167,198.2,315,122,23,399,149,39,363,133,26.2,370,134,1.1,Joel,Matip
14,2,49,106,2553,21.6,2,1,0,11,31,0,0,0,6,0,0,6,589,715.4,119.2,236,107.1,5.6,14,2,53,110,2124,20.8,2,1,3,11,24,0,0,0,4,0,0,10,539,656.4,104.5,242,100.2,1.5,14,2,49,63,986,12.9,1,1,2,6,7,0,0,0,1,0,0,9,258,255.8,29.1,72,35.7,1.5,14,2,53,18,776,3.4,0,1,0,0,11,0,0,0,1,0,0,0,147,196.6,316,123,28.1,387,142,72,320,109,29.8,360,130,0.2,Dejan,Lovren
14,3,85,180,3062,21.2,11,11,6,11,39,0,0,0,5,0,0,17,639,869.6,1127.3,1569,356.9,8.8,14,4,95,181,2760,19.1,15,8,3,16,32,0,0,0,1,0,0,29,758,951,834.5,1341,312.7,36.1,14,4,93,160,2606,17.2,12,8,3,19,15,0,0,0,0,0,0,24,647,774.8,670.1,1240,267.8,14.2,14,4,93,155,2985,16.7,9,9,2,16,26,0,0,0,0,0,0,20,592,733.6,45,8,703,26,1,1638,4,2,307.5,6,2,10.1,Roberto,Firmino
14,4,60,96,1469,16,7,4,1,7,18,0,0,0,0,0,0,8,297,360,264.4,551,116.1,5.5,14,4,74,1,9,0.1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0.2,14,4,50,32,364,6.4,3,1,0,3,2,0,0,0,0,0,0,1,122,143.4,45,195,38.2,0.3,14,4,51,65,699,12.7,4,3,1,2,12,0,0,0,1,0,0,8,230,201.8,311,37,128.8,253,42,222,181,50,55,284,41,2.4,Divock,Origi
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,1,59,176,3420,29.8,0,0,1,21,22,0,0,0,1,0,76,9,771,677,0.1,0,67.6,23.4,14,1,62,122,2543,19.7,0,1,1,13,24,0,0,0,0,1,58,11,558,503,133,20,10,431,11,0,663,73,51.5,297,18,9.2,Alisson,Ramses Becker
14,1,48,110,2520,22.9,0,0,1,9,30,0,2,0,0,0,52,7,506,461.2,0,0,46,3.5,14,1,47,67,1710,14.3,0,0,0,7,24,0,1,0,3,0,36,0,329,281,0,0,28,1.1,14,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,14,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,71,0,589,59,0,574,56,0,601,71,0,Simon,Mignolet
,,,,,,,,,,,,,,,,,,,,,,,,14,3,106,303,2905,28.6,32,12,11,15,29,0,0,1,1,0,0,26,881,1496.2,942.5,2109,454.4,56.7,14,3,132,259,3254,19.6,22,12,6,21,20,0,0,0,1,0,0,18,687,1186.8,973.9,2168,432.7,33.9,14,3,125,233,2879,18.6,19,10,8,16,26,0,0,0,1,0,0,26,661,1061.2,3,2,834.8,14,11,2156,1,1,405.1,2,2,32.4,Mohamed,Salah
14,3,93,156,2242,16.8,13,7,4,8,26,0,0,0,4,0,0,14,502,727,660.7,1074,246,7.8,14,3,94,147,2189,15.6,10,8,3,15,24,0,0,0,3,1,0,8,499,677.4,739.1,964,238,8.5,14,3,103,231,3076,22.4,22,3,8,19,21,0,0,0,2,0,0,24,703,1015.8,692.8,1332,304,38.6,14,3,121,221,2745,18.3,18,10,8,12,28,0,0,0,3,0,0,27,689,1010.2,7,3,826.6,15,12,1239,14,4,307.7,5,4,19.7,Sadio,Mané
3,3,58,83,1564,14.3,2,7,1,4,22,0,0,0,1,0,0,3,393,435.4,519.9,416,137.5,1.4,14,3,55,94,1718,17.1,3,7,0,5,28,0,0,0,3,0,0,5,423,548,625.1,494,166.5,2.2,14,3,64,2,19,0.3,0,0,0,0,0,0,0,0,0,0,0,0,7,10.2,10.8,19,4,0.1,14,3,61,76,1475,12.5,4,1,0,8,12,1,0,0,1,0,0,2,268,300,242,98,298.2,141,87,406,96,48,99.9,152,78,0.6,Alex,Oxlade-Chamberlain
110,3,60,80,1699,13.3,4,2,2,8,21,0,0,0,2,0,0,8,275,293.6,672.9,453,141.6,3,110,3,61,155,3039,25.4,8,9,1,6,58,0,0,1,5,0,0,19,554,718,1151.6,676,255.2,8.6,14,3,68,88,1052,12.9,6,5,1,7,6,0,0,0,2,0,0,4,302,363.6,344.7,282,99.1,2.1,14,3,63,15,181,2.4,1,0,0,1,2,0,0,0,0,0,0,0,54,47.8,423,175,51.6,346,177,37,366,173,13.7,411,177,0.2,Xherdan,Shaqiri
14,3,67,139,2338,20.7,8,7,3,9,32,0,0,0,3,0,0,14,543,679.4,693,825,219.5,9.1,14,3,73,13,234,1.8,0,0,0,1,1,0,0,0,1,0,0,0,37,32.6,113.4,128,27.3,0.3,14,3,69,23,460,3.3,0,1,0,3,3,0,0,0,1,0,0,0,96,85.4,139,113,33.8,0.6,14,3,57,27,371,4.7,1,1,0,1,5,0,0,0,1,0,0,1,97,107.2,376,158,68.8,315,167,74,316,155,25.1,377,165,0.1,Adam,Lallana
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3,71,67,1385,9.4,2,1,1,10,8,0,0,0,0,0,0,3,246,293.6,213.1,356,86.3,1.5,14,3,58,52,806,9,2,3,1,5,8,0,0,0,1,0,0,3,224,281.8,255,104,234.7,179,113,169,225,119,68.7,238,116,0.3,Naby,Keita
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3,55,65,2011,11.8,1,2,0,11,14,0,0,0,6,0,0,0,305,406.2,283.4,173,86.4,0.6,14,3,54,77,2073,14.3,2,3,1,6,26,0,0,0,6,0,0,8,403,431.6,170,64,322.4,130,82,85,298,149,84,191,98,1.2,Fabio Henrique,Tavares
14,3,62,73,2116,11.8,1,4,0,7,28,0,0,0,8,0,0,9,467,507.4,554.3,93,115.5,1,14,3,53,75,2169,14.2,1,1,0,14,21,0,0,0,1,0,0,3,382,417,448.8,110,97.8,1.2,14,3,53,76,1976,14.3,1,3,1,12,14,0,0,0,1,1,0,2,397,358.8,311.7,182,85.4,0.7,14,3,52,116,2234,22.3,4,5,2,16,14,0,0,0,2,0,0,11,530,582.6,83,27,425.9,88,61,275,146,81,128.5,99,57,1.2,Jordan,Henderson
14,3,75,149,2974,19.9,6,9,2,11,37,0,0,0,2,0,0,14,650,648.4,694.5,639,198.5,1.7,14,3,66,85,2381,12.9,1,2,0,15,23,0,0,0,1,0,0,1,406,341.8,356.2,399,109.9,2.2,14,3,55,108,2723,19.6,3,1,1,18,16,0,0,0,3,0,0,9,470,437.6,405.2,338,118.4,1.4,14,3,54,107,2933,19.8,4,0,1,12,28,0,0,0,0,0,0,5,503,452.8,153,59,344.1,119,77,423,89,45,122,108,62,2.1,Georginio,Wijnaldum
14,3,63,139,3154,22.1,7,4,3,12,35,0,0,1,5,0,0,16,682,919,937,493,235.2,4.8,14,2,60,77,1759,12.8,0,3,1,6,25,0,0,0,3,0,0,4,459,437.2,615.5,272,132.5,2.5,14,3,56,101,1778,18,5,5,1,9,13,0,0,0,5,1,0,12,448,587.2,725.2,374,169.2,2.5,14,3,53,49,924,9.2,2,2,1,4,9,0,0,0,4,0,0,3,198,237.2,287,118,177.1,219,133,100,284,145,51.4,298,138,0.5,James,Milner
,,,,,,,,,,,,,,,,,,,,,,,,14,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,50,1,1,0.2,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0.2,0,14,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,239,0,601,241,0,587,235,0,613,242,0,Rafael,Camacho
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,4,42,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,570,75,0,554,76,0,528,73,0,572,74,0.5,Rhian,Brewster
21,1,46,64,1440,13.9,0,0,0,6,25,0,0,0,1,0,53,6,311,367.8,10,0,37.7,1.7,21,1,40,72,1710,18,0,0,1,6,29,0,0,0,2,0,69,5,374,470.4,0,0,47,2.4,21,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,14,1,40,27,873,6.8,0,0,0,2,10,0,0,0,1,0,18,0,136,131.4,357,26,0,509,22,0,478,14,13.2,412,26,2,Adrián,San Miguel del Castillo
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,52,0,534,32,0,506,26,0,553,52,0,Andy,Lonergan
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,70,0,582,58,0,565,53,0,595,70,0,Caoimhin,Kelleher
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,40,2,18,0.5,0,0,0,0,1,0,0,0,0,0,0,0,7,3.8,1.7,17,2.2,0.6,14,3,45,2,7,0.4,0,0,0,0,0,0,0,0,0,0,0,0,6,1.8,497,210,1.7,458,205,0,606,249,0.4,501,215,0,Harvey,Elliott
,,,,,,,,,,,,,,,,,,,,,,,,14,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,45,13,121,2.9,1,0,0,1,1,0,0,0,0,0,0,0,46,49.4,421,174,15.6,412,194,65,328,161,12.9,414,178,0,Curtis,Jones
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2,40,14,228,3.5,0,0,0,1,2,0,0,0,1,0,0,3,53,49.4,420,158,53.3,341,117,98,285,85,20,396,145,0.4,Neco,Williams
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,185,0,495,185,0,463,175,0,517,185,0,Nathaniel,Phillips
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3,58,11,241,1.9,0,0,0,0,2,0,0,0,0,0,0,0,20,17.4,456,190,29.9,379,186,85,299,150,12.7,415,179,0.1,Takumi,Minamino
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,193,0,504,194,0,473,185,0,525,193,0,Ki-Jana,Hoever
,,,,,,,,,,,,,,,,,,,,,,,,43,2,51,35,806,6.9,0,0,0,4,5,0,0,0,1,0,0,2,204,165.8,52.8,34,25.4,1.5,43,2,63,177,3056,28.1,3,3,3,18,21,0,0,0,3,0,0,16,768,790,239.3,278,131.2,16.7,43,2,63,63,1096,10,1,0,1,8,5,0,0,0,1,0,0,0,298,246.8,276,111,62.2,328,109,79,309,101,38.7,334,119,4.1,Aymeric,Laporte
6,2,62,142,2701,22.9,0,6,3,14,21,0,0,0,8,0,0,18,640,564,570.5,264,140.2,27.6,43,2,66,138,2784,20.9,0,6,3,15,22,1,0,0,2,1,0,8,691,542.4,511.4,117,117.1,12.3,43,2,64,150,2776,23.4,1,1,2,18,17,0,0,0,3,0,0,11,684,498.8,448.4,183,113.1,12.1,43,2,57,114,2392,20,1,4,2,12,24,0,0,0,5,0,0,7,573,435.6,168,63,394.4,100,20,169,224,53,100.1,151,40,13.2,Kyle,Walker
,,,,,,,,,,,,,,,,,,,,,,,,43,2,63,20,360,3.2,0,1,0,2,1,0,0,0,2,0,0,1,96,84.2,139.3,48,27.2,0.4,43,2,61,59,900,9.7,0,6,2,4,6,0,0,0,1,0,0,6,262,250.8,222.7,70,54.2,5.9,43,2,55,74,1491,13.5,0,2,0,9,13,0,0,0,3,0,0,3,378,243,280,112,403.2,99,19,106,271,79,75.5,214,59,1.6,Benjamin,Mendy
43,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,50,16,530,3.2,0,0,0,3,3,0,0,0,1,0,0,0,104,116.4,145.9,21,28.3,0,43,3,47,44,1151,9.4,0,3,0,9,4,0,0,0,1,0,0,1,230,279.2,278.6,77,63.5,0.2,43,2,52,49,1271,9.4,0,0,0,6,15,0,0,0,0,1,0,1,295,232,291,116,375.8,111,24,102,279,82,71.2,227,66,2.4,Oleksandr,Zinchenko
43,2,46,59,2014,12.8,0,0,0,4,29,0,0,0,1,0,0,4,435,441.4,78,174,69.7,13.3,43,2,53,70,1301,13.2,0,0,0,9,11,0,0,0,0,0,0,5,334,283.4,26.3,120,43.2,3.1,43,2,52,83,1761,16,0,0,0,9,15,0,0,0,1,0,0,9,431,376.6,115.5,49,54.1,4.6,43,2,53,34,1118,6.4,0,0,0,3,16,0,0,0,0,0,0,0,231,216.4,307,118,53,343,118,66,325,111,33.7,349,124,1,John,Stones
43,2,59,100,2592,16.9,1,2,2,9,28,0,0,0,9,0,0,10,640,772.4,125.6,276,117.6,3.2,43,2,64,156,2966,24.4,4,0,4,15,25,1,0,0,9,0,0,21,742,846.6,224.6,363,143.7,25.8,43,2,60,70,1233,11.7,0,0,0,9,7,0,0,0,1,0,0,5,335,281.2,53.7,143,47.8,2.6,43,2,48,82,1710,17.1,2,1,1,7,21,0,0,0,3,0,0,6,389,443.6,159,58,65.5,321,104,319,128,19,82.7,196,53,2.4,Nicolás,Otamendi
,,,,,,,,,,,,,,,,,,,,,,,,43,2,50,100,1340,20,3,2,2,9,11,0,0,0,2,0,0,8,398,376,158.1,176,71.1,2.8,43,2,48,46,805,9.6,1,0,1,4,7,0,0,0,1,0,0,7,202,165.2,118,99,38.2,0.6,43,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,222,0,646,222,0,642,221,0,652,222,0,Danilo Luiz,da Silva
43,4,127,175,2404,13.8,20,5,6,8,30,0,0,1,4,1,0,32,640,871.8,518.2,1853,323.9,17.6,43,4,115,169,1960,14.7,21,6,4,13,12,0,0,0,2,0,0,22,740,966.4,570.8,1484,302.5,10.7,43,4,120,201,2457,16.8,21,11,4,17,15,0,0,0,4,0,0,26,740,946.6,523.7,1685,315.4,42.7,43,4,116,132,1449,11.4,16,6,4,5,18,0,0,1,1,0,0,14,509,641.2,66,10,256.4,163,24,1188,17,12,208.2,33,12,11.8,Sergio,Agüero
43,4,91,67,651,7.4,7,4,3,3,5,0,0,0,2,0,0,12,258,335.8,165.9,436,92.9,14.7,43,4,104,126,1660,12.1,13,7,3,9,12,0,0,2,6,0,0,18,473,603.6,360.3,1089,204.9,17.1,43,4,99,79,1017,8,7,3,2,2,11,0,0,0,1,0,0,7,259,395.2,300.5,864,156.3,1.6,43,4,99,146,2018,14.7,14,8,3,12,14,0,0,1,3,0,0,17,535,757.6,36,7,447.7,72,8,1620,5,3,282.1,13,6,8.2,Gabriel Fernando,de Jesus
,,,,,,,,,,,,,,,,,,,,,,,,43,1,57,158,3195,27.7,0,0,2,16,26,0,2,0,1,0,58,10,666,546.2,10,0,55.6,9,43,1,57,169,3420,29.6,0,1,2,20,23,0,0,0,2,0,58,6,700,535.2,33,0,56.8,22.9,43,1,61,133,3071,21.8,0,0,0,16,31,0,0,0,3,1,68,2,645,608.6,73,15,16,410,4,0,662,72,62.3,261,15,13.4,Ederson,Santana de Moraes
43,1,50,73,1968,14.6,0,0,1,6,26,0,1,0,0,0,33,3,366,292.2,0,0,28.9,1.2,43,1,45,10,224,2.2,0,0,0,1,1,0,0,0,0,0,4,1,42,45.2,0,0,4.5,0.5,43,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,43,1,47,11,346,2.3,0,0,0,1,7,0,0,0,0,0,8,0,69,57.8,417,32,0,630,63,0,621,60,5.8,446,32,0.3,Claudio,Bravo
43,3,75,149,2509,19.9,7,14,2,9,27,0,0,0,7,0,0,11,468,527,688.3,1170,237.7,10.6,43,3,91,229,2584,25.2,18,17,7,13,23,0,0,0,3,1,0,19,701,969.8,838.2,1488,329.7,27.6,43,3,117,234,2770,20,17,15,6,17,19,0,0,0,3,0,0,25,743,1060,937.4,1572,357.1,24.8,43,3,120,204,2651,17,20,6,7,13,31,0,0,2,5,0,0,20,642,921.6,13,4,751.3,23,20,1829,2,2,350.2,3,3,23.2,Raheem,Sterling
43,3,105,199,2877,19,6,21,5,11,34,0,0,1,4,0,0,33,825,872.4,1702,790,336.6,10.4,43,3,103,209,3073,20.3,8,18,5,19,22,0,0,0,2,0,0,25,872,1146.6,1744.2,797,368.9,21.4,43,3,96,59,968,6.1,2,3,0,6,3,0,0,0,2,0,0,8,268,301.4,562.3,317,117.9,3.4,43,3,106,251,2790,23.7,13,23,9,18,22,0,0,0,3,0,0,35,988,1322.2,1,1,1990.8,1,1,1005,27,11,432.1,1,1,48.9,Kevin,De Bruyne
43,3,77,105,1781,13.6,5,7,0,9,15,0,0,0,4,0,0,8,343,397.2,505.1,632,153.7,7.5,43,3,87,179,2415,20.6,10,15,5,12,22,0,0,0,4,0,0,17,647,842.4,891.3,1013,274.4,13.4,43,3,93,156,1857,16.8,10,12,3,9,14,0,0,0,1,0,0,13,520,716.8,645,1039,240.3,7.3,43,3,91,1,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,666,277,1.1,468,210,11,415,191,1,494,210,0.2,Leroy,Sané
13,3,89,120,2826,13.5,6,4,0,9,48,0,0,2,4,0,0,9,437,573,802.1,898,227.8,8.2,13,3,87,195,2948,22.4,12,13,4,9,51,0,0,0,2,0,0,19,682,966,924,932,282.6,8.2,43,3,82,102,1331,12.4,7,4,3,4,9,0,0,1,0,0,0,14,349,459.4,450.8,731,164.1,1.7,43,3,86,175,1934,20.3,11,14,5,10,15,0,0,0,0,0,0,17,668,814.2,31,10,885.8,13,10,1094,22,9,279.5,14,7,10.1,Riyad,Mahrez
,,,,,,,,,,,,,,,,,,,,,,,,43,3,72,112,1514,15.6,6,5,2,9,10,0,0,0,0,0,0,8,440,475.6,508.7,464,144.4,1.4,43,3,78,154,2849,19.7,7,8,3,15,22,0,0,0,3,0,0,17,649,796.4,1026.3,1069,289.6,13.6,43,3,76,116,2021,15.3,6,7,2,9,24,0,0,0,5,0,0,7,526,626.2,69,20,773.2,21,18,927,31,15,232.5,23,14,8.1,Bernardo Mota,Veiga de Carvalho e Silva
43,3,86,130,2760,15.1,4,9,1,12,32,0,0,0,6,0,0,12,621,671.2,1388.4,801,286.2,2.8,43,3,82,169,2431,20.6,9,11,6,14,18,0,0,0,5,0,0,26,671,875.8,1118.5,867,286.5,11.5,43,3,85,143,2399,16.8,6,8,2,16,14,0,0,0,2,0,0,14,614,715.2,1150.3,1092,295.8,4.4,43,3,75,139,1821,18.5,6,12,6,11,15,0,0,0,0,0,0,15,549,639.6,68,19,735.8,24,21,937,29,13,231.2,24,15,9.1,David,Silva
,,,,,,,,,,,,,,,,,,,,,,,,43,3,47,8,45,1.7,0,1,0,0,1,0,0,0,0,0,0,0,31,29.2,32.1,10,7.1,0,43,3,45,25,328,5.6,1,0,0,2,0,0,0,0,0,0,0,3,93,85,133.8,208,42.6,0.2,43,3,55,69,888,12.5,5,2,1,4,7,0,0,0,0,0,0,4,261,312.2,234,96,301.6,137,85,466,81,40,108.1,132,72,6,Phil,Foden
43,3,53,78,2755,14.7,2,1,0,10,27,0,0,0,4,2,0,3,483,546.6,575.7,364,148.5,1.5,43,3,50,120,2880,24,5,4,2,15,24,0,0,0,7,0,0,9,596,800.2,511.9,411,172.4,4.6,43,3,53,79,2375,14.9,1,3,1,12,15,0,0,0,5,0,0,4,444,534.6,396.8,208,114.2,2.9,43,3,51,55,2394,10.8,0,1,0,10,27,1,0,0,7,2,0,1,401,557.6,95,31,146.2,244,142,175,219,116,87.9,184,95,0.6,Fernando,Luiz Rosa
43,3,49,41,704,8.4,3,1,1,3,8,0,0,0,0,0,0,2,196,186.8,209.6,199,59.6,1.3,43,3,54,82,1504,15.2,4,2,2,6,15,0,0,0,3,0,0,9,376,381.4,406.4,408,119.3,2.3,43,3,54,113,2129,20.9,6,3,1,13,15,0,0,0,3,0,0,10,528,548.8,819.7,447,181.6,2.3,43,3,51,65,2012,12.7,2,1,0,7,28,0,0,1,7,0,0,4,382,408.4,183,73,592.3,36,29,374,102,52,137.5,84,49,1.2,Ilkay,Gündogan
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,2,46,11,422,2.4,0,1,0,0,7,0,0,0,1,0,0,1,94,92.6,386,148,164,226,59,58,338,120,31.6,355,129,0.1,José Ángel,Esmorís Tasende
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,3,53,92,2480,17.4,3,2,1,14,27,0,0,0,8,0,0,5,516,599.2,78,24,532.6,50,38,193,202,107,132.3,93,53,1.2,Rodrigo,Hernandez
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,2,51,45,1205,8.8,0,0,0,5,11,0,0,0,4,0,0,3,299,265,269,107,287.6,148,35,141,242,62,69.3,235,69,0.8,João Pedro Cavaco,Cancelo
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,2,45,38,790,8.4,0,0,0,5,7,0,0,0,1,0,0,0,189,153,346,135,42.2,356,124,26,378,137,22.2,385,139,1,Eric,Garcia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,41,0,505,19,0,474,11,0,526,41,0.1,Scott,Carson
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,204,0,525,205,0,494,196,0,545,204,0,Taylor,Harwood-Bellis
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,247,0,610,248,0,596,242,0,622,249,0,Cole,Palmer
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,3,45,1,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,3.8,487,206,2,454,204,7,426,198,1.3,486,205,0,Tommy,Doyle
