team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,first_name,second_name,assists_1_17_18,attempted_passes_1_17_18,big_chances_created_1_17_18,big_chances_missed_1_17_18,bonus_1_17_18,bps_1_17_18,clean_sheets_1_17_18,clearances_blocks_interceptions_1_17_18,completed_passes_1_17_18,creativity_1_17_18,dribbles_1_17_18,errors_leading_to_goal_1_17_18,errors_leading_to_goal_attempt_1_17_18,fouls_1_17_18,goals_conceded_1_17_18,goals_scored_1_17_18,ict_index_1_17_18,influence_1_17_18,key_passes_1_17_18,minutes_1_17_18,offside_1_17_18,open_play_crosses_1_17_18,own_goals_1_17_18,penalties_conceded_1_17_18,penalties_missed_1_17_18,penalties_saved_1_17_18,recoveries_1_17_18,red_cards_1_17_18,saves_1_17_18,selected_1_17_18,tackled_1_17_18,tackles_1_17_18,target_missed_1_17_18,threat_1_17_18,total_points_1_17_18,value_1_17_18,winning_goals_1_17_18,yellow_cards_1_17_18,team_code_17_18,element_type_17_18,total_points_17_18,now_cost_17_18
43.0,4.0,60.0,52.0,537.0,8.7,4.0,3.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,180.0,224.0,193.7,463.0,87.4,2.3,818,8.3,3,4,0,1,17,0,0,0,2,0,0,5,171,214.2,185.6,350,74.5,0.8,Kelechi,Iheanacho,0,2,0,0,0,3,0,0,1,0.0,0,0,0,0,2,0,0.0,0.0,0,8,0,0,0,0,0,0,0,0,0,140110,0,0,0,0.0,1,70,0,0,13,4,54,70
43.0,3.0,105.0,199.0,2877.0,19.0,6.0,21.0,5.0,11.0,34.0,0.0,0.0,1.0,4.0,0.0,0.0,33.0,825.0,872.4,1702.0,790.0,336.6,10.4,3073,20.3,8,18,5,19,22,0,0,0,2,0,0,25,872,1146.6,1744.2,797,368.9,21.4,Kevin,De Bruyne,0,82,0,0,0,14,1,0,73,16.9,1,0,0,0,0,0,6.7,15.0,0,90,0,0,0,0,0,0,5,0,0,1236998,2,2,0,35.0,3,100,0,0,43,3,209,100
90.0,2.0,40.0,3.0,270.0,0.8,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,56.4,0.2,4.0,6.1,0.1,1440,13.9,1,2,0,4,21,1,0,0,1,0,0,6,282,460.0,64.8,220,74.5,7.5,Kevin,Long,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,128417,0,0,0,0.0,0,40,0,0,90,2,57,40
11.0,3.0,59.0,119.0,2074.0,20.2,4.0,8.0,2.0,11.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,420.0,439.6,682.1,739.0,185.4,2.2,135,0.8,0,0,0,0,8,0,0,0,1,0,0,0,19,16.4,20.2,42,7.9,0.8,Kevin,Mirallas,0,5,0,0,0,6,0,2,4,0.8,0,0,0,0,0,0,1.1,4.2,0,13,0,0,0,0,0,0,1,0,0,132889,0,1,0,6.0,1,65,0,0,11,3,5,65
6.0,2.0,45.0,2.0,357.0,0.4,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,26.0,39.4,14.4,0.0,5.4,0.1,1321,4.8,0,0,0,1,32,0,0,0,5,0,0,1,196,297.0,38.8,28,36.5,0.3,Kevin,Wimmer,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,13586,0,0,0,0.0,0,45,0,0,110,2,19,45
3.0,2.0,47.0,45.0,702.0,9.6,0.0,1.0,1.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,201.0,142.4,171.4,117.0,43.1,1.7,2826,17.2,0,2,0,8,44,0,0,0,3,0,0,2,483,484.6,359.6,131,97.7,0.4,Kieran,Gibbs,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6359,0,0,0,0.0,0,50,0,0,35,2,86,50
6.0,2.0,47.0,51.0,568.0,10.9,0.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,202.0,183.8,185.6,35.0,40.6,0.4,1912,21.7,0,7,5,9,21,0,0,0,1,0,0,18,539,459.0,617.5,78,115.6,4.8,Kieran,Trippier,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,161833,0,0,0,0.0,0,55,0,0,6,2,113,55
80.0,1.0,39.0,3.0,90.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,24.8,0.0,0.0,2.5,3.4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.5,Kristoffer,Nordfeldt,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,57975,0,0,0,0.0,0,40,0,0,80,1,0,40
8.0,2.0,53.0,15.0,250.0,2.8,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,69.0,60.6,13.5,4.0,7.8,0.3,2887,16.1,1,0,0,7,50,0,0,0,1,0,0,5,554,814.2,91.8,235,114.4,2.0,Kurt,Zouma,0,27,0,0,0,11,0,10,19,1.7,0,0,1,0,1,0,2.5,23.0,0,90,0,0,0,0,0,0,4,0,0,100008,0,0,0,0.0,2,55,0,0,110,2,87,55
80.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233,1.2,0,0,0,0,4,0,0,0,2,0,0,0,29,75.0,21.2,16,11.2,0.1,Kyle,Bartley,0,4,0,0,0,4,0,2,4,0.0,0,0,0,0,0,0,0.7,7.0,0,9,0,0,0,0,0,0,0,0,0,5524,0,0,0,0.0,1,45,0,0,80,2,5,45
80.0,2.0,44.0,82.0,2714.0,18.6,1.0,0.0,1.0,8.0,48.0,1.0,0.0,0.0,5.0,0.0,0.0,7.0,528.0,589.0,407.5,216.0,121.3,2.1,3030,22.0,0,2,3,9,50,1,0,0,1,0,0,11,561,670.6,253.3,141,106.9,6.3,Kyle,Naughton,0,39,0,0,1,28,1,12,29,1.3,0,0,0,0,0,0,3.2,30.2,0,90,0,0,0,0,0,0,2,0,0,77639,0,1,0,0.0,7,45,0,0,80,2,101,45
8.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.1,Kyle,Scott,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,45,0,0,8,3,0,45
6.0,2.0,62.0,142.0,2701.0,22.9,0.0,6.0,3.0,14.0,21.0,0.0,0.0,0.0,8.0,0.0,0.0,18.0,640.0,564.0,570.5,264.0,140.2,27.6,2784,20.9,0,6,3,15,22,1,0,0,2,1,0,8,691,542.4,511.4,117,117.1,12.3,Kyle,Walker,0,66,0,0,0,23,1,0,59,27.3,0,0,0,0,0,0,4.4,12.4,1,90,0,2,0,0,0,0,5,0,0,847978,3,0,0,4.0,6,65,0,0,43,2,138,65
6.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188,3.3,0,2,0,1,4,0,0,0,0,0,0,0,73,70.4,48.3,10,12.9,0.9,Kyle,Walker-Peters,0,54,0,0,0,29,1,4,49,20.7,1,0,0,0,0,0,4.0,15.2,1,90,0,1,0,0,0,0,4,0,0,14948,3,1,0,4.0,6,45,0,0,6,2,13,45
38.0,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1807,18.8,6,2,1,4,34,0,0,0,1,0,0,14,283,352.0,191.4,451,99.6,2.6,Laurent,Depoitre,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8090,0,0,0,0.0,0,55,0,0,38,4,94,55
3.0,2.0,61.0,121.0,2821.0,19.8,2.0,1.0,3.0,10.0,37.0,0.0,0.0,0.0,4.0,1.0,0.0,19.0,723.0,831.2,53.9,239.0,112.7,11.2,2225,16.7,2,0,3,9,32,0,0,0,4,0,0,16,556,692.0,123.8,137,95.5,1.5,Laurent,Koscielny,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,22384,0,0,0,0.0,0,60,0,0,3,2,100,60
110.0,1.0,43.0,106.0,2520.0,24.7,0.0,0.0,3.0,9.0,34.0,0.0,0.0,0.0,1.0,0.0,91.0,9.0,546.0,644.0,0.0,0.0,64.7,6.5,270,1.2,0,0,0,0,7,0,0,0,0,0,8,0,44,64.2,0.0,0,6.3,0.2,Lee,Grant,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,28603,0,0,0,0.0,0,45,0,0,110,1,5,45
11.0,2.0,58.0,135.0,2819.0,23.3,2.0,5.0,1.0,11.0,34.0,0.0,0.0,1.0,4.0,0.0,0.0,15.0,647.0,570.8,695.0,151.0,141.9,11.0,1909,14.4,2,3,3,5,34,0,0,0,1,0,0,10,381,407.4,373.5,102,88.2,4.0,Leighton,Baines,0,28,0,0,0,18,1,3,18,11.5,0,0,0,0,0,0,1.8,6.8,1,90,0,0,0,0,0,0,2,0,0,455490,2,0,0,0.0,6,60,0,0,11,2,82,60
14.0,3.0,44.0,47.0,1112.0,10.7,0.0,3.0,0.0,4.0,17.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,240.0,306.4,102.9,99.0,51.1,0.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,Leiva,Lucas,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1491,0,0,0,0.0,0,45,0,0,14,3,0,45
13.0,4.0,55.0,24.0,447.0,4.4,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,60.8,55.7,262.0,37.4,0.1,279,4.2,1,0,0,1,4,0,0,0,0,0,0,0,66,68.0,94.2,66,22.7,0.3,Leonardo,Ulloa,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,10072,0,0,0,0.0,0,50,0,0,36,4,20,50
80.0,3.0,44.0,32.0,1163.0,7.3,0.0,0.0,0.0,5.0,24.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,200.0,127.8,72.8,10.0,21.2,0.1,301,2.3,0,0,0,3,1,0,0,0,1,0,0,0,38,18.4,8.5,4,3.0,0.1,Leon,Britton,0,26,0,0,0,6,1,1,23,0.7,0,0,0,1,0,0,0.7,6.6,0,73,0,0,0,0,0,0,4,0,0,6140,0,0,0,0.0,3,45,0,0,80,3,10,45
80.0,3.0,48.0,95.0,2405.0,19.8,6.0,2.0,2.0,4.0,49.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,429.0,507.6,333.9,443.0,128.3,4.6,1394,7.9,1,1,0,4,26,0,0,0,5,0,0,0,201,240.6,180.0,139,56.0,0.2,Leroy,Fer,0,41,0,0,0,10,1,3,36,13.3,2,0,0,1,0,0,3.1,14.0,1,90,0,0,0,0,0,0,4,0,0,25405,3,0,1,4.0,3,55,0,0,80,3,41,55
91.0,3.0,42.0,17.0,432.0,4.0,0.0,2.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,81.0,100.8,89.8,28.0,21.8,0.8,2234,13.5,0,2,0,3,42,0,0,0,5,0,0,0,337,456.4,423.3,126,100.7,1.2,Lewis,Cook,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,26243,0,0,0,0.0,0,45,0,0,91,3,58,45
36.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3420,21.6,1,1,1,10,54,4,0,0,7,0,0,7,637,1002.8,147.8,425,157.9,2.9,Lewis,Dunk,0,11,0,0,0,8,0,12,8,10.3,0,0,0,0,2,0,9.1,26.8,1,90,0,0,1,0,0,0,3,0,0,79027,0,0,0,54.0,-1,45,0,0,36,2,97,45
36.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,163,0.8,0,0,0,0,3,0,0,0,0,0,0,0,22,28.8,4.7,2,3.6,3.0,Liam,Rosenior,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,129815,0,0,0,0.0,0,40,0,0,36,2,3,40
14.0,1.0,43.0,32.0,900.0,7.4,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,153.0,149.4,0.0,0.0,15.0,0.7,1710,18.0,0,0,0,10,14,0,1,0,1,0,31,5,382,280.6,0.0,0,27.9,1.9,Loris,Karius,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6473,0,0,0,0.0,0,50,0,0,14,1,88,50
80.0,3.0,51.0,25.0,416.0,4.9,0.0,3.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,74.4,105.7,60.0,23.9,0.0,614,6.4,1,0,1,1,15,0,0,0,0,0,0,3,97,109.4,149.5,155,41.4,0.0,Luciano,Narsingh,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2964,0,0,0,0.0,0,50,0,0,80,3,30,50
80.0,1.0,48.0,116.0,3330.0,24.2,0.0,0.0,0.0,8.0,69.0,0.0,1.0,0.0,1.0,0.0,117.0,8.0,650.0,780.4,0.1,0.0,78.1,3.6,3420,33.4,0,0,3,9,56,0,3,0,0,0,137,14,772,1087.8,10.0,0,109.9,10.1,Lukasz,Fabianski,0,41,0,0,0,23,1,0,26,0.0,0,0,0,0,0,0,1.1,10.6,0,90,0,0,0,0,0,0,5,0,2,174030,0,0,0,0.0,6,45,0,0,80,1,157,45
31.0,3.0,50.0,42.0,1224.0,8.4,2.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,169.0,192.4,96.5,130.0,41.8,0.1,3079,27.7,10,2,2,8,52,0,0,1,8,0,0,21,630,873.8,379.0,432,168.6,13.5,Luka,Milivojevic,0,28,0,0,0,4,0,1,21,3.5,1,0,0,0,2,0,0.7,3.8,0,45,0,0,0,0,0,0,5,0,0,60673,1,0,0,0.0,1,50,0,0,31,3,144,50
1.0,2.0,52.0,45.0,688.0,8.7,0.0,3.0,2.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,202.0,139.2,160.5,64.0,36.5,6.4,787,10.0,0,0,0,7,2,0,0,0,2,0,0,4,216,142.6,127.0,144,41.5,0.5,Luke,Shaw,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3576,0,0,0,0.0,0,50,0,0,1,2,48,50
91.0,4.0,51.0,14.0,270.0,2.7,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,27.8,39.6,109.0,16.1,0.1,581,7.3,2,0,1,1,16,0,0,0,1,0,0,3,106,120.4,69.5,252,43.9,0.2,Lys,Mousset,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4671,0,0,0,0.0,0,50,0,0,91,4,36,50
11.0,1.0,47.0,68.0,1683.0,14.5,0.0,0.0,1.0,4.0,24.0,1.0,2.0,0.0,2.0,0.0,43.0,3.0,309.0,350.4,0.1,0.0,35.1,1.7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.3,Maarten,Stekelenburg,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,28828,0,0,0,0.0,0,45,0,0,11,1,0,45
31.0,2.0,47.0,35.0,686.0,7.4,0.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,155.0,143.4,48.7,40.0,23.2,0.6,1597,17.6,1,2,4,6,23,0,0,0,1,0,0,18,405,426.2,30.7,77,53.6,1.0,Mamadou,Sakho,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3493,0,0,0,0.0,0,50,0,0,31,2,81,50
110.0,4.0,57.0,51.0,1385.0,8.9,1.0,2.0,0.0,5.0,26.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,190.0,198.0,148.6,340.0,68.4,0.3,2592,19.0,6,3,0,8,49,0,0,0,6,0,0,8,350,482.0,285.4,832,159.6,1.9,Mame Biram,Diouf,0,18,0,0,0,8,0,5,13,11.9,1,0,0,0,1,0,3.0,9.2,1,90,0,0,0,0,0,0,2,0,0,15288,0,0,2,9.0,2,55,0,0,110,4,99,55
20.0,4.0,64.0,38.0,724.0,5.9,4.0,1.0,1.0,3.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,124.0,165.6,85.0,432.0,67.8,6.5,1067,10.6,5,0,1,4,17,0,0,0,2,0,0,10,204,203.0,133.9,269,58.6,1.4,Manolo,Gabbiadini,0,13,0,0,0,-1,1,0,11,5.3,0,0,0,2,0,0,1.2,0.0,0,68,0,0,0,0,0,0,2,0,0,264048,0,0,5,20.0,2,70,0,0,20,4,66,70
21.0,3.0,59.0,133.0,2708.0,22.5,8.0,3.0,3.0,9.0,53.0,0.0,0.0,0.0,9.0,0.0,0.0,20.0,635.0,639.0,863.3,629.0,213.5,2.0,2039,16.1,5,7,3,6,44,0,0,1,4,0,0,11,470,559.4,624.9,502,168.8,0.8,Manuel,Lanzini,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,61106,0,0,0,0.0,0,70,0,0,21,3,106,70
8.0,2.0,69.0,177.0,2693.0,25.7,6.0,5.0,3.0,15.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,675.0,618.2,420.4,536.0,157.6,16.0,2855,23.2,7,2,5,13,30,0,0,0,6,0,0,15,650,697.8,549.6,822,207.1,16.2,Marcos,Alonso,0,35,0,0,0,12,0,5,32,38.0,1,0,0,2,3,0,12.1,23.0,3,90,0,1,0,0,0,0,4,0,0,527736,2,0,1,60.0,0,70,0,1,8,2,165,70
1.0,2.0,52.0,77.0,1663.0,14.8,1.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,394.0,446.4,71.0,147.0,66.5,0.7,639,4.3,0,0,0,3,8,0,0,0,6,0,0,4,126,151.4,26.0,47,22.5,0.1,Marcos,Rojo,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1964,0,0,0,0.0,0,55,0,0,1,2,23,55
1.0,4.0,64.0,76.0,1712.0,11.9,5.0,3.0,0.0,7.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,287.0,316.2,411.4,734.0,145.5,10.6,1799,14.2,7,5,1,10,16,0,0,0,3,0,0,11,387,470.8,412.1,838,171.7,7.6,Marcus,Rashford,1,19,1,0,0,15,1,1,16,17.1,2,0,0,2,0,0,6.8,14.8,1,79,1,0,0,0,0,0,3,0,0,209974,3,1,3,36.0,5,75,0,0,1,4,104,75
13.0,3.0,50.0,95.0,2412.0,19.0,2.0,6.0,0.0,8.0,47.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,468.0,483.8,719.8,272.0,147.6,2.5,2533,19.5,2,8,2,8,42,0,0,0,5,1,0,12,458,580.0,718.3,300,160.2,2.2,Marc,Albrighton,1,18,1,0,0,20,0,3,14,20.2,0,0,0,0,4,0,5.3,31.0,1,87,0,2,0,0,0,0,5,0,0,45539,3,0,0,2.0,5,55,0,0,13,3,107,55
110.0,2.0,40.0,34.0,650.0,8.5,1.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,153.0,172.4,59.7,50.0,28.2,0.8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,Marc,Muniesa,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5580,0,0,0,0.0,0,45,0,0,110,2,0,45
91.0,3.0,46.0,64.0,1329.0,13.9,2.0,3.0,2.0,5.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,224.0,238.6,304.6,290.0,83.3,0.4,974,6.8,0,0,0,5,17,0,0,0,2,0,0,0,97,99.2,195.5,224,51.6,0.1,Marc,Pugh,0,23,0,0,0,2,0,0,20,15.3,0,0,0,0,1,0,1.9,1.8,1,45,0,0,0,0,0,0,1,0,0,4459,2,0,0,2.0,1,50,0,0,91,3,32,50
20.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1715,12.1,1,1,0,4,31,0,0,0,2,0,0,5,337,363.6,170.6,145,67.8,0.2,Mario,Lemina,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7001,0,0,0,0.0,0,50,0,0,20,3,58,50
110.0,3.0,71.0,117.0,2713.0,16.5,6.0,7.0,3.0,9.0,43.0,0.0,0.0,1.0,9.0,1.0,0.0,8.0,401.0,530.4,768.7,861.0,216.2,1.0,2309,20.3,11,7,4,7,50,0,0,0,5,1,0,12,440,713.8,543.0,1155,241.1,7.6,Marko,Arnautovic,0,24,1,0,0,8,0,1,19,29.5,0,0,0,1,4,0,4.2,4.8,2,90,2,0,0,0,0,0,10,0,0,78101,3,1,2,8.0,2,70,0,0,21,3,144,70
14.0,3.0,43.0,4.0,43.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,8.8,17.4,39.0,6.1,0.2,14,0.7,0,0,0,0,0,0,0,0,0,0,0,0,9,7.4,11.7,0,1.9,0.4,Marko,Grujic,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8123,0,0,0,0.0,0,45,0,0,14,3,3,45
36.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178,9.0,0,0,1,4,18,0,0,0,0,0,0,3,204,187.4,105.6,17,30.8,0.4,Markus,Suttner,0,18,0,0,0,15,0,7,12,0.9,0,0,0,0,2,0,1.6,15.4,0,90,0,0,0,0,0,0,4,0,0,39852,1,3,0,0.0,1,45,0,0,36,2,38,45
38.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.1,Mark,Hudson,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,22798,0,0,0,0.0,0,40,0,0,38,2,0,40
21.0,3.0,62.0,71.0,2389.0,11.5,3.0,0.0,1.0,8.0,40.0,0.0,0.0,1.0,10.0,0.0,0.0,5.0,389.0,342.0,384.8,233.0,95.9,1.2,2400,15.8,4,0,1,7,45,0,0,0,6,0,0,7,461,527.6,337.8,141,100.8,0.3,Mark,Noble,0,30,0,0,0,13,0,4,25,35.0,0,0,0,1,2,0,6.5,24.6,3,60,0,0,0,0,0,0,3,0,0,11166,1,0,1,5.0,2,55,0,0,21,3,84,55
1.0,3.0,58.0,48.0,1604.0,8.3,1.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,259.0,299.0,281.9,333.0,90.9,0.3,611,10.0,4,0,1,4,1,0,0,0,1,0,0,3,171,246.0,88.2,264,59.8,0.6,Marouane,Fellaini,0,11,0,0,0,2,0,0,10,0.8,0,0,0,1,0,0,0.3,2.2,0,14,0,0,0,0,0,0,1,0,0,20119,0,0,0,0.0,1,50,0,0,1,3,47,50
38.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,179,0.5,0,0,0,0,7,0,0,0,0,0,0,0,35,44.0,1.7,2,4.7,0.2,Martin,Cranie,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,9463,0,0,0,0.0,0,40,0,0,38,2,2,40
31.0,2.0,42.0,46.0,2124.0,11.0,0.0,2.0,0.0,2.0,44.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,323.0,421.8,125.1,61.0,61.0,0.6,1193,8.3,0,0,0,4,21,1,0,0,1,0,0,1,185,222.6,25.7,84,33.3,0.6,Martin,Kelly,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,12549,0,0,0,0.0,0,45,0,0,31,2,34,45
80.0,2.0,41.0,52.0,1252.0,12.7,2.0,0.0,1.0,4.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,234.0,262.0,149.5,114.0,52.6,0.8,3149,17.8,0,1,0,10,50,0,0,0,7,0,0,0,454,324.4,295.9,133,75.4,0.3,Martin,Olsson,0,33,0,0,0,20,1,4,21,1.8,0,0,0,0,0,0,0.7,5.0,0,90,0,0,0,0,0,0,0,0,0,11361,0,0,0,0.0,6,50,0,0,80,2,89,50
