name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
Max_Meyer_486,0,0,0,0,0,0,0,0,0,0.0,0,0,486,0,0,307,0,0,0,0.0,17855,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,17,0,0,0,0,0,0,32,0,12480,0,0,0,0,2,0.0,0,34,185,151,55,False,0,0
Max_Sanders_572,0,0,0,0,0,0,0,0,0,0.0,0,0,572,0,0,265,0,0,0,0.0,17979,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,6,0,0,0,0,0,0,32,0,133,0,0,0,0,3,0.0,0,5,22,17,45,False,0,0
Maya_Yoshida_331,0,30,0,0,2,26,1,7,24,10.6,0,0,331,0,0,312,0,0,0,3.5,17609,22.0,1,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,90,0,0,3,0,0,0,0,5,0,32,0,36354,1,0,0,1,0,2.0,8,538,1412,874,41,False,0,0
Mesut_ÃÂzil_13,0,71,0,0,0,13,1,0,63,37.7,0,0,13,0,0,311,1,0,0,6.0,17144,9.8,2,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,83,1,1,15,0,0,0,0,11,0,32,0,151072,1,0,0,0,2,12.0,3,494,3047,2553,79,True,0,0
Michael_Keane_162,0,40,0,0,0,29,1,7,35,10.3,0,0,162,0,0,320,1,0,0,4.2,17379,21.2,1,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,90,0,0,19,0,0,0,0,6,0,32,0,247806,0,1,0,2,0,10.0,6,8009,24294,16285,48,False,0,0
Michael_Obafemi_550,0,0,0,0,0,0,0,0,0,0.0,0,0,550,0,0,312,0,0,0,0.0,17950,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,3,0,0,0,0,0,0,32,0,777,0,0,0,1,0,0.0,0,-22,22,44,50,False,0,0
Michail_Antonio_415,0,11,0,0,0,1,0,0,8,1.6,3,0,415,0,0,320,1,0,0,1.0,17741,6.4,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,45,0,0,8,0,0,0,0,2,0,32,0,80653,4,0,0,2,0,2.0,1,-25244,262,25506,68,True,0,0
Michel_Vorm_352,0,0,0,0,0,0,0,0,0,0.0,0,0,352,0,0,307,0,0,0,0.0,17631,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,7,0,0,0,0,0,0,32,0,5531,0,0,0,0,2,0.0,0,-11,18,29,47,True,0,0
Michy_Batshuayi_592,0,16,0,0,0,7,0,1,10,11.4,1,0,592,0,0,307,0,2,0,1.8,18008,5.4,1,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,80,1,0,17,0,0,0,0,4,0,32,0,180216,0,0,1,0,2,1.0,2,52345,62715,10370,65,False,0,0
Miguel_AlmirÃÂ³n_587,0,20,0,0,0,10,0,1,12,4.9,1,0,587,0,0,311,0,2,0,1.2,18002,7.4,0,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,90,1,1,1,0,0,0,0,9,0,32,0,57177,0,0,0,0,2,0.0,2,-13385,1516,14901,60,False,0,0
Miguel_Britos_379,0,0,0,0,0,0,0,0,0,0.0,0,0,379,0,0,329,0,0,0,0.0,17686,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,9,0,0,0,0,0,0,32,0,2425,0,0,0,1,4,0.0,0,27,58,31,43,True,0,0
Mikel_Merino_322,0,0,0,0,0,0,0,0,0,0.0,0,0,322,0,0,311,0,0,0,0.0,17600,0.0,0,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,0,0,0,1,0,0,0,0,0,0,32,0,79,0,0,0,0,2,0.0,0,0,2,2,50,False,0,0
Mohamed_DiamÃÂ©_319,0,21,0,0,0,4,0,5,17,1.2,0,0,319,0,0,311,1,2,0,1.8,17597,17.2,0,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,90,0,0,1,0,0,0,0,8,0,32,0,4418,5,0,0,0,2,0.0,2,-65,48,113,48,False,0,0
Mohamed_Elneny_16,0,26,0,0,0,4,0,1,24,1.7,0,0,16,0,0,311,0,0,0,0.7,17147,4.8,0,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,23,0,0,15,0,0,0,0,3,0,32,0,150202,0,0,0,0,2,0.0,1,348,2740,2392,42,True,0,0
Mohamed_Elyounoussi_346,0,0,0,0,0,0,0,0,0,0.0,0,0,346,0,0,312,0,0,0,0.0,17624,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,3,0,0,0,0,0,0,32,0,7721,0,0,0,1,0,0.0,0,-26,27,53,60,False,0,0
Mohamed_Salah_253,1,16,0,0,0,9,0,0,11,2.0,0,0,253,0,0,318,0,1,0,6.2,17484,0.0,0,2019-03-31T15:30:00Z,31 Mar 16:30,0,0,90,1,0,17,0,0,0,0,2,0,32,0,2093873,2,0,3,1,2,63.0,5,-594933,2205,597138,132,True,0,0
Morgan_Gibbs-White_448,0,0,0,0,0,0,0,0,0,0.0,0,0,448,0,0,330,0,0,0,0.0,17801,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,14,0,0,0,0,0,0,32,0,35041,0,0,0,1,2,0.0,0,-519,806,1325,43,True,0,0
Morgan_Schneiderlin_167,0,0,0,0,0,0,0,0,0,0.0,0,0,167,0,0,320,0,0,0,0.0,17384,0.0,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,0,0,0,19,0,0,0,0,0,0,32,0,132131,0,0,0,2,0,0.0,0,-99,4115,4214,42,False,0,0
Mousa_DembÃÂ©lÃÂ©_362,0,0,0,0,0,0,0,0,0,0.0,0,0,362,0,0,307,0,0,0,0.0,17651,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,7,0,0,0,0,0,0,32,0,43701,0,0,0,0,2,0.0,0,-137,5,142,49,True,0,0
Moussa_Sissoko_369,0,69,0,0,0,21,1,3,56,13.2,2,0,369,0,0,307,0,0,0,3.3,17665,17.8,1,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,0,0,7,0,0,0,0,12,0,32,0,22230,1,2,0,0,2,2.0,3,1280,2557,1277,49,True,0,0
N'Golo_KantÃÂ©_126,0,53,0,1,0,10,1,1,49,28.7,0,0,126,0,0,265,0,0,0,5.2,17316,14.2,2,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,0,0,3,0,0,0,0,4,0,32,0,1204040,1,0,1,0,3,9.0,3,3371,34958,31587,50,True,0,0
Naby_Keita_256,0,0,0,0,0,0,0,0,0,0.0,0,0,256,0,0,318,0,0,0,0.0,17487,0.0,0,2019-03-31T15:30:00Z,31 Mar 16:30,0,0,0,0,0,17,0,0,0,0,0,0,32,0,96070,0,0,0,1,2,0.0,0,-658,14,672,71,True,0,0
Nacho_Monreal_5,0,85,0,0,0,25,1,2,78,4.3,0,0,5,0,0,311,1,0,0,2.0,17135,16.0,0,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,90,0,0,15,0,0,0,0,9,0,32,0,53226,1,1,0,0,2,0.0,5,487,1807,1320,54,True,0,1
Nahki_Wells_86,0,0,0,0,0,0,0,0,0,0.0,0,0,86,0,0,313,0,0,0,0.0,17238,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,20,0,0,0,0,0,0,32,0,51352,0,0,0,0,2,0.0,0,-152,17,169,45,True,0,0
Nampalys_Mendy_527,0,18,0,0,0,3,0,0,16,15.9,0,0,527,0,0,317,1,0,0,2.0,17918,3.8,1,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,18,0,1,2,0,0,0,0,0,0,32,0,59190,1,0,0,0,2,0.0,1,-903,1362,2265,44,True,0,0
Nathaniel_Chalobah_387,0,0,0,0,0,0,0,0,0,0.0,0,0,387,0,0,329,0,0,0,0.0,17702,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,9,0,0,0,0,0,0,32,0,6104,0,0,0,1,4,0.0,0,-22,54,76,44,True,0,0
Nathaniel_Clyne_241,0,41,0,0,0,13,0,7,31,2.2,1,0,241,0,1,317,1,2,0,1.1,17472,8.6,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,90,0,0,11,0,0,0,0,3,0,32,0,50245,0,1,0,0,2,0.0,1,-2608,1915,4523,44,False,0,0
Nathaniel_Mendez-Laing_100,0,11,0,0,0,3,0,0,8,0.8,1,0,100,0,0,325,0,0,0,0.7,17265,2.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,30,0,0,13,0,0,0,0,1,0,32,0,1813,1,0,0,0,2,4.0,1,-27,25,52,48,False,0,0
Nathan_AkÃÂ©_31,0,57,0,0,0,18,0,10,52,0.4,0,0,31,0,0,317,0,2,0,3.6,17162,35.4,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,90,0,0,11,0,0,0,0,3,0,32,0,361372,0,0,0,0,2,0.0,1,-11783,11927,23710,51,False,0,0
Nathan_Redmond_343,1,22,1,0,0,18,1,2,16,14.7,1,0,343,0,0,312,0,0,0,6.8,17621,24.6,1,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,88,0,0,3,0,0,0,0,5,0,32,0,111677,3,0,1,1,0,29.0,6,-9849,3297,13146,53,False,0,0
Neeskens_Kebano_187,0,0,0,0,0,0,0,0,0,0.0,0,0,187,0,0,329,0,0,0,0.0,17415,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,18,0,0,0,0,0,0,32,0,2989,0,0,0,1,4,0.0,0,1,62,61,43,False,0,0
Neil_Etheridge_88,0,38,0,0,0,27,0,1,14,0.0,0,0,88,0,0,325,0,2,0,5.6,17241,55.8,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,0,0,13,0,0,0,0,9,0,32,9,689011,0,0,0,0,2,0.0,4,-25224,7984,33208,47,False,0,0
Nemanja_Matic_296,0,0,0,0,0,0,0,0,0,0.0,0,0,296,0,0,330,0,0,0,0.0,17564,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,20,0,0,0,0,0,0,32,0,41988,0,0,0,1,2,0.0,0,-171,695,866,50,False,0,0
Nick_Pope_68,0,0,0,0,0,0,0,0,0,0.0,0,0,68,0,0,313,0,0,0,0.0,17220,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,20,0,0,0,0,0,0,32,0,10569,0,0,0,0,2,0.0,0,-22,33,55,48,True,0,0
NicolÃÂ¡s_Otamendi_264,0,0,0,0,0,0,0,0,0,0.0,0,0,264,0,0,325,0,0,0,0.0,17500,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,5,0,0,0,0,0,0,32,0,189709,0,0,0,0,2,0.0,0,-1069,10326,11395,60,True,0,0
Nikola_Vlasic_173,0,0,0,0,0,0,0,0,0,0.0,0,0,173,0,0,320,0,0,0,0.0,17390,0.0,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,0,0,0,19,0,0,0,0,0,0,32,0,496,0,0,0,2,0,0.0,0,-2,0,2,50,False,0,0
Oleksandr_Zinchenko_279,0,24,0,0,0,5,0,0,21,2.9,0,0,279,0,0,325,0,0,0,0.7,17530,2.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,18,0,0,5,0,0,0,0,0,0,32,0,18250,0,1,0,0,2,2.0,1,2410,4538,2128,47,True,0,0
Oliver_Skipp_540,0,0,0,0,0,0,0,0,0,0.0,0,0,540,0,0,307,0,0,0,0.0,17936,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,7,0,0,0,0,0,0,32,0,908,0,0,0,0,2,0.0,0,-5,37,42,45,True,0,0
Olivier_Giroud_133,0,19,0,1,0,29,1,0,12,14.1,0,0,133,0,0,265,0,0,1,13.6,17330,31.8,1,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,0,0,3,0,0,0,0,1,0,32,0,119309,0,0,2,0,3,90.0,6,-705,3184,3889,77,True,1,0
Omar_Bogle_108,0,0,0,0,0,0,0,0,0,0.0,0,0,108,0,0,325,0,0,0,0.0,17281,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,13,0,0,0,0,0,0,32,0,7517,0,0,0,0,2,0.0,0,-14,23,37,45,False,0,0
Oriol_Romeu Vidal_339,0,51,0,0,0,12,1,4,37,3.7,2,0,339,0,0,312,1,0,0,2.1,17617,17.6,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,90,0,0,3,0,0,0,0,10,0,32,0,189150,2,0,0,1,0,0.0,3,14800,23479,8679,42,False,0,0
Oumar_Niasse_176,0,18,0,0,0,3,0,1,9,3.0,4,0,176,0,0,325,1,2,0,2.4,17394,8.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,1,0,13,0,0,0,0,1,0,32,0,25483,5,0,0,0,2,13.0,2,755,2125,1370,50,False,0,0
Pablo_Zabaleta_405,0,42,0,0,0,8,0,5,29,1.8,0,0,405,0,0,320,0,2,0,1.6,17730,13.4,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,90,0,0,8,0,0,0,0,6,0,32,0,114514,1,0,1,2,0,1.0,1,-3135,654,3789,43,True,0,0
Pape_SouarÃÂ©_443,0,0,0,0,0,0,0,0,0,0.0,0,0,443,0,0,307,0,0,0,0.0,17791,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,17,0,0,0,0,0,0,32,0,3659,0,0,0,0,2,0.0,0,33,60,27,42,False,0,0
Pascal_GroÃÂ_59,0,0,0,0,0,0,0,0,0,0.0,0,0,59,0,0,265,0,0,0,0.0,17203,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,6,0,0,0,0,0,0,32,0,91106,0,0,0,0,3,0.0,0,-1355,158,1513,67,False,0,0
Patrick_van Aanholt_142,0,43,0,0,0,10,0,3,36,3.3,0,0,142,0,0,307,0,2,0,1.4,17348,9.4,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,3,0,17,0,0,0,0,4,0,32,0,326041,0,1,1,0,2,1.0,1,21216,30668,9452,54,False,0,0
Paulo_Gazzaniga_536,0,0,0,0,0,0,0,0,0,0.0,0,0,536,0,0,307,0,0,0,0.0,17929,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,7,0,0,0,0,0,0,32,0,2551,0,0,0,0,2,0.0,0,-15,26,41,45,True,0,0
Paul_Dummett_313,0,18,0,0,0,9,0,9,13,0.6,0,0,313,0,0,311,1,2,0,1.8,17591,17.6,0,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,90,0,0,1,0,0,0,0,2,0,32,0,8397,0,0,0,0,2,0.0,1,-82,251,333,44,False,0,0
Paul_Pogba_302,0,48,1,0,0,10,0,0,33,53.9,2,0,302,0,0,330,1,2,0,8.2,17576,14.8,5,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,90,2,0,20,0,0,0,0,4,0,32,0,2777505,5,1,1,1,2,13.0,2,98211,148055,49844,89,False,0,0
Pedro_Obiang_413,0,20,0,0,0,8,0,4,17,0.6,0,0,413,0,0,320,0,2,0,1.0,17739,9.8,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,45,0,0,8,0,0,0,0,3,0,32,0,50066,0,1,0,2,0,0.0,1,-972,407,1379,43,True,0,0
Pedro_RodrÃÂ­guez Ledesma_125,0,0,0,0,0,0,0,0,0,0.0,0,0,125,0,0,265,0,0,0,0.0,17314,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,3,0,0,0,0,0,0,32,0,301793,0,0,0,0,3,0.0,0,22111,42388,20277,64,True,0,0
Peter_Crouch_590,0,0,0,0,0,0,0,0,0,0.0,0,0,590,0,0,313,0,0,0,0.0,18006,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,20,0,0,0,0,0,0,32,0,87047,0,0,0,0,2,0.0,0,2076,12446,10370,45,True,0,0
Petr_Cech_1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,311,0,0,0,0.0,17131,0.0,0,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,0,0,0,15,0,0,0,0,0,0,32,0,70711,0,0,0,0,2,0.0,0,-203,114,317,48,True,0,0
Philippe_Sandler_604,0,0,0,0,0,0,0,0,0,0.0,0,0,604,0,0,325,0,0,0,0.0,18027,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,5,0,0,0,0,0,0,32,0,561,0,0,0,0,2,0.0,0,84,182,98,40,True,0,0
Philip_Billing_202,0,0,0,0,0,0,0,0,0,0.0,0,0,202,0,0,315,0,0,0,0.0,17432,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,7,0,0,0,0,0,0,32,0,80884,0,0,0,0,2,0.0,0,-3613,891,4504,45,False,0,0
Phil_Bardsley_75,0,18,0,0,0,20,1,4,12,0.5,0,0,75,0,0,313,0,0,0,0.8,17227,6.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,90,0,0,20,0,0,0,0,3,0,32,0,11316,0,0,1,0,2,1.0,6,-515,392,907,42,True,0,0
Phil_Foden_277,0,53,1,1,0,18,1,2,49,44.4,2,0,277,0,0,325,1,0,0,10.5,17526,17.8,3,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,0,1,5,0,0,0,0,5,0,32,0,7881,2,2,3,0,2,43.0,3,129,391,262,45,True,0,0
Phil_Jagielka_158,0,0,0,0,0,0,0,0,0,0.0,0,0,158,0,0,320,0,0,0,0.0,17375,0.0,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,0,0,0,19,0,0,0,0,0,0,32,0,26088,0,0,0,2,0,0.0,0,-103,58,161,43,False,0,0
Phil_Jones_285,0,19,0,0,0,11,0,1,19,1.2,2,0,285,0,0,330,0,1,0,1.3,17542,11.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,25,0,0,20,0,0,0,0,3,0,32,0,33984,0,3,1,1,2,1.0,1,150,556,406,51,False,0,0
Pierre-Emerick_Aubameyang_23,1,7,1,0,0,16,0,0,7,13.4,0,0,23,0,0,311,0,0,0,5.1,17154,20.4,1,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,29,0,0,15,0,0,0,0,0,0,32,0,1080086,0,0,0,0,2,17.0,4,-27287,33843,61130,108,True,0,0
Pierre-Emile_HÃÂ¸jbjerg_340,0,46,0,0,3,30,1,3,37,12.6,0,0,340,0,0,312,1,0,1,9.5,17618,39.0,1,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,90,0,0,3,0,0,0,0,6,0,32,0,139522,3,0,1,1,0,43.0,11,-3056,4079,7135,44,False,1,0
Pontus_Dahlberg_374,0,0,0,0,0,0,0,0,0,0.0,0,0,374,0,0,329,0,0,0,0.0,17676,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,9,0,0,0,0,0,0,32,0,3409,0,0,0,1,4,0.0,0,-8,23,31,43,True,0,0
Rachid_Ghezzal_492,0,2,0,0,0,3,0,0,2,0.3,1,0,492,0,0,317,0,0,0,0.2,17863,1.2,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,1,0,0,2,0,0,0,0,0,0,32,0,6771,1,0,0,0,2,0.0,1,-83,30,113,50,True,0,0
Rafael_Camacho_557,0,0,0,0,0,0,0,0,0,0.0,0,0,557,0,0,318,0,0,0,0.0,17960,0.0,0,2019-03-31T15:30:00Z,31 Mar 16:30,0,0,0,0,0,17,0,0,0,0,0,0,32,0,138,0,0,0,1,2,0.0,0,-1,10,11,50,True,0,0
Rafa_Mir_449,0,0,0,0,0,0,0,0,0,0.0,0,0,449,0,0,330,0,0,0,0.0,17803,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,14,0,0,0,0,0,0,32,0,3186,0,0,0,1,2,0.0,0,-7,17,24,45,True,0,0
Ragnar_Klavan_244,0,0,0,0,0,0,0,0,0,0.0,0,0,244,0,0,318,0,0,0,0.0,17475,0.0,0,2019-03-31T15:30:00Z,31 Mar 16:30,0,0,0,0,0,17,0,0,0,0,0,0,32,0,2486,0,0,0,1,2,0.0,0,0,6,6,44,True,0,0
Raheem_Sterling_270,0,0,0,0,0,0,0,0,0,0.0,0,0,270,0,0,325,0,0,0,0.0,17512,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,5,0,0,0,0,0,0,32,0,1506193,0,0,0,0,2,0.0,0,522047,531865,9818,116,True,0,0
Rajiv_van La Parra_200,0,0,0,0,0,0,0,0,0,0.0,0,0,200,0,0,315,0,0,0,0.0,17430,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,7,0,0,0,0,0,0,32,0,1483,0,0,0,0,2,0.0,0,-2,2,4,46,False,0,0
Ramadan_Sobhi_207,0,0,0,0,0,0,0,0,0,0.0,0,0,207,0,0,315,0,0,0,0.0,17437,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,7,0,0,0,0,0,0,32,0,4529,0,0,0,0,2,0.0,0,-13,1,14,47,False,0,0
RaÃÂºl_JimÃÂ©nez_437,2,41,2,0,3,34,0,2,37,40.3,1,0,437,0,0,330,1,1,0,12.8,17780,25.6,3,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,90,3,0,14,0,0,0,0,9,0,32,0,2207680,5,0,1,1,2,62.0,11,198925,228491,29566,68,True,0,0
Reece_Oxford_407,0,0,0,0,0,0,0,0,0,0.0,0,0,407,0,0,320,0,0,0,0.0,17732,0.0,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,0,0,0,8,0,0,0,0,0,0,32,0,5098,0,0,0,2,0,0.0,0,-16,6,22,42,True,0,0
Reiss_Nelson_19,0,0,0,0,0,0,0,0,0,0.0,0,0,19,0,0,311,0,0,0,0.0,17150,0.0,0,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,0,0,0,15,0,0,0,0,0,0,32,0,24291,0,0,0,0,2,0.0,0,-47,3,50,44,True,0,0
Rhys_Healey_573,0,0,0,0,0,0,0,0,0,0.0,0,0,573,0,0,325,0,0,0,0.0,17982,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,13,0,0,0,0,0,0,32,0,6758,0,0,0,0,2,0.0,0,69,651,582,45,False,0,0
Ricardo Domingos_Barbosa Pereira_221,0,73,1,0,2,36,1,3,67,25.4,4,0,221,0,0,317,1,0,0,8.0,17451,19.6,2,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,90,0,0,2,0,0,0,0,5,0,32,0,776688,0,1,0,0,2,35.0,8,-77319,11619,88938,54,True,0,0
Richarlison_de Andrade_393,0,43,0,1,0,4,1,3,32,18.8,2,0,393,0,0,320,2,0,0,6.9,17713,18.6,1,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,89,0,0,19,0,0,0,0,7,0,32,0,1034079,5,2,1,2,0,32.0,2,-38754,27828,66582,65,False,0,1
Riyad_Mahrez_223,0,44,0,0,0,13,1,0,37,42.3,4,0,223,0,0,325,0,0,0,10.6,17454,19.2,2,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,0,1,5,0,0,0,0,3,0,32,0,116944,4,0,1,0,2,44.0,3,2420,4392,1972,82,True,0,0
Robbie_Brady_79,0,0,0,0,0,0,0,0,0,0.0,0,0,79,0,0,313,0,0,0,0.0,17231,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,20,0,0,0,0,0,0,32,0,1256,0,0,0,0,2,0.0,0,-36,31,67,54,True,0,0
Robert Kenedy_Nunes do Nascimento_458,0,3,0,0,0,5,0,1,3,0.3,0,0,458,0,0,311,0,1,0,0.4,17815,3.4,0,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,15,0,0,1,0,0,0,0,1,0,32,0,34325,0,1,0,0,2,0.0,1,-661,121,782,47,False,0,0
Roberto_Firmino_257,0,28,0,0,2,28,0,0,17,40.3,0,0,257,0,0,318,1,1,1,11.5,17488,43.2,3,2019-03-31T15:30:00Z,31 Mar 16:30,0,0,90,0,0,17,0,0,0,0,1,0,32,0,932953,3,0,1,1,2,31.0,8,-67017,11088,78105,92,True,0,0
Roberto_Pereyra_391,0,18,0,0,0,5,0,0,15,2.7,2,0,391,0,0,329,0,1,0,2.5,17710,2.2,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,45,0,0,9,0,0,0,0,4,0,32,0,570502,1,0,0,1,4,20.0,1,1341,16618,15277,60,True,0,0
Robert_Elliot_307,0,0,0,0,0,0,0,0,0,0.0,0,0,307,0,0,311,0,0,0,0.0,17585,0.0,0,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,0,0,0,1,0,0,0,0,0,0,32,0,9262,0,0,0,0,2,0.0,0,-104,14,118,43,False,0,0
Robert_Snodgrass_489,0,42,0,0,0,12,0,0,33,18.7,0,0,489,0,0,320,2,2,0,2.9,17860,8.8,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,90,0,2,8,0,0,0,0,8,0,32,0,91999,3,3,1,2,0,1.0,2,-28598,1044,29642,50,True,0,0
Rob_Holding_6,0,0,0,0,0,0,0,0,0,0.0,0,0,6,0,0,311,0,0,0,0.0,17136,0.0,0,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,0,0,0,15,0,0,0,0,0,0,32,0,24911,0,0,0,0,2,0.0,0,-115,22,137,43,True,0,0
Roderick Jefferson_GonÃÂ§alves Miranda_429,0,0,0,0,0,0,0,0,0,0.0,0,0,429,0,0,330,0,0,0,0.0,17764,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,14,0,0,0,0,0,0,32,0,3005,0,0,0,1,2,0.0,0,-7,16,23,40,True,0,0
Romain_SaÃÂ¯ss_426,0,14,0,0,0,3,0,0,14,0.4,0,0,426,0,0,330,0,0,0,0.2,17758,1.2,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,6,0,0,14,0,0,0,0,0,0,32,0,34834,0,0,0,1,2,0.0,1,4328,5949,1621,42,True,0,0
Romelu_Lukaku_306,0,20,1,1,0,5,0,0,16,27.4,0,0,306,0,0,330,0,1,0,7.5,17584,7.0,2,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,72,0,1,20,0,0,0,0,1,0,32,0,282095,3,0,1,1,2,41.0,2,-24513,15093,39606,108,False,0,0
Ross_Barkley_127,0,0,0,0,0,0,0,0,0,0.0,0,0,127,0,0,265,0,0,0,0.0,17318,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,3,0,0,0,0,0,0,32,0,95478,0,0,0,0,3,0.0,0,8171,10467,2296,51,True,0,0
Ruben_Loftus-Cheek_132,1,69,0,0,2,41,1,1,65,21.1,2,0,132,0,0,265,0,0,1,8.7,17328,55.6,1,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,81,0,0,3,0,0,0,0,8,0,32,0,26444,2,0,1,0,3,10.0,13,-362,92,454,52,True,0,0
